name,geometry
Kraftwerkseinspeisung Staudinger,"POLYGON ((8.956758000000001 50.0857445, 8.9567215 50.0858183, 8.956796900000001 50.0859009, 8.9566137 50.0862786, 8.958601699999999 50.0866762, 8.9584575 50.0869748, 8.958375699999999 50.08702, 8.957967 50.0874388, 8.9578899 50.0874709, 8.957769499999999 50.087446, 8.9575628 50.0874048, 8.956114599999999 50.0871102, 8.9527476 50.0864252, 8.9530181 50.0858656, 8.952036400000001 50.0856733, 8.951933499999999 50.0856535, 8.950686900000001 50.0854002, 8.951108 50.0845405, 8.9561724 50.0855415, 8.956758000000001 50.0857445))"
Station Limburg,"POLYGON ((8.0670178 50.4051195, 8.0668507 50.4061925, 8.067371400000001 50.4062276, 8.0672125 50.4071537, 8.066257999999999 50.407081, 8.066216600000001 50.4072686, 8.064171399999999 50.4071482, 8.064568400000001 50.4050832, 8.0646998 50.405089, 8.064785000000001 50.4050928, 8.0648123 50.4050017, 8.066543100000001 50.4044485, 8.0664189 50.4051285, 8.0670178 50.4051195))"
Kabeleinführung 380 kV,"POLYGON ((8.519434199999999 50.0491706, 8.519563099999999 50.0496313, 8.5204526 50.0495287, 8.5204796 50.0495256, 8.520350799999999 50.0490649, 8.519434199999999 50.0491706))"
Umspannwerk Frankfurt Südwest,"POLYGON ((8.618760699999999 50.0918902, 8.619356099999999 50.091995, 8.619088400000001 50.0927083, 8.6178796 50.0924984, 8.6181938 50.0917881, 8.618760699999999 50.0918902))"
Umspannanlage Pfungstadt,"POLYGON ((8.5892585 49.8168353, 8.588445399999999 49.8171824, 8.5868541 49.8168126, 8.587695099999999 49.8151869, 8.5880183 49.8151104, 8.588048499999999 49.8150505, 8.5880817 49.8149846, 8.587846600000001 49.814907, 8.5884201 49.8137358, 8.5904703 49.8142558, 8.5892585 49.8168353))"
UW Dipperz,"POLYGON ((9.7758333 50.5304912, 9.7752599 50.5304962, 9.775243700000001 50.5303789, 9.774324200000001 50.5303874, 9.774321499999999 50.5301693, 9.7735237 50.5301772, 9.773472 50.5301719, 9.773459799999999 50.5299816, 9.7722763 50.5300001, 9.7721558 50.5277206, 9.773397599999999 50.5274524, 9.773399899999999 50.5271876, 9.7758182 50.527119, 9.7758333 50.5304912))"
Station Bürstadt,"POLYGON ((8.4208316 49.636308, 8.419532800000001 49.6353449, 8.4183383 49.6359689, 8.4151147 49.6336979, 8.414949200000001 49.6333382, 8.414857 49.6331294, 8.4192593 49.6309289, 8.4192629 49.6309358, 8.419488400000001 49.6310912, 8.423867400000001 49.6341884, 8.4229444 49.6350836, 8.42173 49.6358669, 8.4208316 49.636308))"
Station Bürstadt,"POLYGON ((8.4208316 49.636308, 8.419532800000001 49.6353449, 8.4183383 49.6359689, 8.4151147 49.6336979, 8.414949200000001 49.6333382, 8.414857 49.6331294, 8.4192593 49.6309289, 8.4192629 49.6309358, 8.419488400000001 49.6310912, 8.423867400000001 49.6341884, 8.4229444 49.6350836, 8.42173 49.6358669, 8.4208316 49.636308))"
Umspannwerk Borken,"POLYGON ((9.26088 51.0626864, 9.2611396 51.0624522, 9.261218299999999 51.059959, 9.260749199999999 51.0598759, 9.260748899999999 51.0598432, 9.2607485 51.0598015, 9.260737600000001 51.0585607, 9.260271100000001 51.0585643, 9.2602391 51.0585645, 9.2601101 51.0585655, 9.2598693 51.0585674, 9.2598693 51.0581775, 9.2597846 51.0579499, 9.2597846 51.0574366, 9.2585335 51.0571329, 9.2585894 51.0585745, 9.2576658 51.0585802, 9.257694499999999 51.0590872, 9.2578674 51.0621473, 9.257898900000001 51.0627049, 9.26088 51.0626864))"
Umspannwerk Bergshausen,"POLYGON ((9.5146645 51.2601999, 9.5148934 51.2601025, 9.515662600000001 51.2582571, 9.513667099999999 51.2578523, 9.513627400000001 51.2578721, 9.5135235 51.2579219, 9.5132014 51.2589616, 9.5129181 51.2597753, 9.513105400000001 51.2599418, 9.5146645 51.2601999))"
Beerfelden,"POLYGON ((8.952902999999999 49.5666081, 8.952481000000001 49.5671278, 8.952537899999999 49.5673984, 8.9526612 49.5676444, 8.9536047 49.5680196, 8.9544155 49.5682195, 8.9550935 49.5674322, 8.952902999999999 49.5666081))"
Station Kelsterbach,"POLYGON ((8.531794 50.0482981, 8.5297389 50.0473662, 8.5298452 50.0472813, 8.530014599999999 50.0473223, 8.5332671 50.0481099, 8.5332534 50.0481287, 8.532879100000001 50.0481544, 8.532883099999999 50.0481784, 8.5328883 50.0482098, 8.531794 50.0482981))"
Sandershausen,"POLYGON ((9.5687429 51.3263513, 9.5696388 51.3253817, 9.569536899999999 51.3252954, 9.565910499999999 51.324055, 9.565470599999999 51.3240316, 9.5648537 51.3247356, 9.565132699999999 51.3248328, 9.564843 51.3252409, 9.565213099999999 51.3254261, 9.565379399999999 51.3255158, 9.5659802 51.3257504, 9.566779499999999 51.3260387, 9.5671819 51.3261326, 9.5679973 51.3263136, 9.568474699999999 51.3264142, 9.5687429 51.3263513))"
Umspannwerk Gießen Nord,"POLYGON ((8.654878200000001 50.6042279, 8.656983800000001 50.6048086, 8.657442 50.6049442, 8.6577713 50.6044894, 8.6583012 50.6048953, 8.658897 50.6051716, 8.659580999999999 50.6054399, 8.6596175 50.6055069, 8.6595709 50.6055795, 8.6594259 50.6058193, 8.659274699999999 50.6061486, 8.659195 50.6066063, 8.6585945 50.6069793, 8.6582352 50.607161, 8.6580596 50.607304, 8.6535267 50.6059725, 8.654692300000001 50.6041711, 8.654878200000001 50.6042279))"
Biblis A,"POLYGON ((8.411922199999999 49.7102933, 8.4119908 49.7101159, 8.4128062 49.7102514, 8.4127376 49.7104091, 8.411922199999999 49.7102933))"
Biblis A,"POLYGON ((8.411922199999999 49.7102933, 8.4119908 49.7101159, 8.4128062 49.7102514, 8.4127376 49.7104091, 8.411922199999999 49.7102933))"
 ,"POLYGON ((9.051563700000001 51.1675488, 9.0507987 51.1680597, 9.0491666 51.167099, 9.049931600000001 51.166588, 9.051563700000001 51.1675488))"
Umspannwerk Gießen Nord,"POLYGON ((8.6551036 50.6039108, 8.6553997 50.6035037, 8.6558232 50.6029277, 8.6560735 50.6030442, 8.656747599999999 50.6036648, 8.6564371 50.6040929, 8.6559977 50.6039753, 8.655841000000001 50.6039828, 8.655565899999999 50.6040451, 8.6551036 50.6039108))"
Umspannwerk Lüdershagen,"POLYGON ((13.0770997 54.2858129, 13.0800579 54.2857502, 13.0800097 54.2849757, 13.0805081 54.2849698, 13.0805092 54.2849411, 13.0804491 54.2839546, 13.0768826 54.2840303, 13.0769451 54.2850353, 13.0770512 54.285033, 13.0770997 54.2858129))"
Umspannwerk Lubmin,"POLYGON ((13.6884081 54.1374167, 13.6869092 54.137555, 13.6830601 54.1379102, 13.6817023 54.1387859, 13.6789228 54.1390544, 13.6783557 54.1391091, 13.6758565 54.1393505, 13.6758606 54.1393744, 13.6758642 54.139399, 13.675814 54.1394207, 13.6758949 54.1397158, 13.676073 54.1396996, 13.6762497 54.1403331, 13.6763197 54.1405839, 13.6800176 54.1402424, 13.6804325 54.1401993, 13.6820279 54.1400335, 13.6820845 54.1402176, 13.6893979 54.1395297, 13.6888768 54.1372834, 13.6886948 54.1372869, 13.6884081 54.1374167))"
Umspannwerk Lubmin,"POLYGON ((13.6884081 54.1374167, 13.6869092 54.137555, 13.6830601 54.1379102, 13.6817023 54.1387859, 13.6789228 54.1390544, 13.6783557 54.1391091, 13.6758565 54.1393505, 13.6758606 54.1393744, 13.6758642 54.139399, 13.675814 54.1394207, 13.6758949 54.1397158, 13.676073 54.1396996, 13.6762497 54.1403331, 13.6763197 54.1405839, 13.6800176 54.1402424, 13.6804325 54.1401993, 13.6820279 54.1400335, 13.6820845 54.1402176, 13.6893979 54.1395297, 13.6888768 54.1372834, 13.6886948 54.1372869, 13.6884081 54.1374167))"
Görries,"POLYGON ((11.37291 53.6002229, 11.3723596 53.6002078, 11.3720528 53.6002034, 11.3711811 53.6001604, 11.36835 53.600058, 11.368327 53.600465, 11.3682658 53.6011429, 11.3682623 53.6011825, 11.368733 53.6011949, 11.3687242 53.601315, 11.3686888 53.6017985, 11.3726182 53.6019713, 11.3727329 53.6019763, 11.3727714 53.6015953, 11.37291 53.6002229))"
Güstrow,"POLYGON ((12.186381 53.816623, 12.186177 53.818004, 12.188709 53.81815, 12.189036 53.816233, 12.189599 53.815622, 12.190061 53.815654, 12.190243 53.814685, 12.188156 53.814548, 12.188205 53.81414, 12.187486 53.814102, 12.187523 53.81394, 12.187346 53.81393, 12.186686 53.813886, 12.186649 53.814048, 12.184417 53.813912, 12.183956 53.816446, 12.186381 53.816623))"
Güstrow,"POLYGON ((12.186381 53.816623, 12.186177 53.818004, 12.188709 53.81815, 12.189036 53.816233, 12.189599 53.815622, 12.190061 53.815654, 12.190243 53.814685, 12.188156 53.814548, 12.188205 53.81414, 12.187486 53.814102, 12.187523 53.81394, 12.187346 53.81393, 12.186686 53.813886, 12.186649 53.814048, 12.184417 53.813912, 12.183956 53.816446, 12.186381 53.816623))"
Bentwisch HGÜ,"POLYGON ((12.2116548 54.1005083, 12.2171681 54.1019949, 12.218192 54.100672, 12.215526 54.099951, 12.215327 54.099656, 12.2152533 54.0996371, 12.214882 54.099542, 12.215327 54.098992, 12.2152261 54.098965, 12.213283 54.098445, 12.2116548 54.1005083))"
Bentwisch,"POLYGON ((12.213573 54.110683, 12.214603 54.111082, 12.214453 54.111214, 12.214774 54.111318, 12.214651 54.11144, 12.215499 54.111749, 12.214015 54.113063, 12.2139216 54.1131568, 12.213047 54.112835, 12.2128701 54.1129995, 12.212779 54.112962, 12.21154 54.112491, 12.213573 54.110683))"
Pasewalk,"POLYGON ((14.032052 53.506997, 14.0320827 53.5081464, 14.03212 53.508775, 14.035328 53.5087429, 14.0353 53.506966, 14.032052 53.506997))"
Umspannwerk Windpark Iven,"POLYGON ((13.3988223 53.7945158, 13.3998185 53.7948903, 13.4001524 53.7950159, 13.4004662 53.7947135, 13.4008334 53.7943598, 13.3994924 53.7938909, 13.3988223 53.7945158))"
Güstrow,"POLYGON ((12.185388 53.8118999, 12.1845024 53.8109374, 12.1841 53.8105, 12.1853803 53.8100534, 12.186064 53.8098149, 12.1864113 53.8101572, 12.1867262 53.8104678, 12.1869333 53.8106719, 12.187475 53.8112059, 12.1866507 53.81148, 12.185388 53.8118999))"
Kabelüberwachungsstation HGÜ Kontek,"POLYGON ((12.1741102 54.1615631, 12.1741026 54.1615213, 12.1741508 54.1615183, 12.1741584 54.1615601, 12.1741102 54.1615631))"
HGÜ Kontek,"POLYGON ((12.2017934 54.1297556, 12.2017964 54.1297212, 12.2018708 54.1297235, 12.2018678 54.1297578, 12.2017934 54.1297556))"
Wessin,"POLYGON ((11.6978265 53.572225, 11.700427 53.5733491, 11.7005414 53.5720396, 11.6988459 53.5713231, 11.6978265 53.572225))"
Siedenbrünzow,"POLYGON ((13.1411057 53.9068066, 13.1410835 53.908449, 13.1412984 53.90845, 13.1412869 53.9093047, 13.1439889 53.9093174, 13.1456983 53.9093254, 13.1457008 53.9091401, 13.1457088 53.9085482, 13.1463428 53.9085512, 13.1463545 53.9076816, 13.1461882 53.9076808, 13.1443879 53.9076724, 13.1442947 53.907672, 13.1443062 53.9068216, 13.1440854 53.9068206, 13.1411057 53.9068066))"
Hannover/West,"POLYGON ((9.524755000000001 52.359, 9.5245514 52.3590273, 9.5197395 52.3596733, 9.51923 52.35974, 9.519482 52.360634, 9.519954 52.360579, 9.520141300000001 52.3612509, 9.521944 52.361729, 9.525119999999999 52.361352, 9.525517000000001 52.361021, 9.524755000000001 52.359))"
Umspannwerk Maade,"POLYGON ((8.1242237 53.5595644, 8.123906099999999 53.559544, 8.1215457 53.560115, 8.121322599999999 53.5602527, 8.1213604 53.5602809, 8.1214513 53.5603597, 8.121005 53.5610429, 8.1231703 53.5614621, 8.123704099999999 53.5604839, 8.1242237 53.5595644))"
Umspannwerk Maade,"POLYGON ((8.1242237 53.5595644, 8.123906099999999 53.559544, 8.1215457 53.560115, 8.121322599999999 53.5602527, 8.1213604 53.5602809, 8.1214513 53.5603597, 8.121005 53.5610429, 8.1231703 53.5614621, 8.123704099999999 53.5604839, 8.1242237 53.5595644))"
Lahe,"POLYGON ((9.8208248 52.4237429, 9.8207944 52.4237782, 9.8207193 52.4238681, 9.820693 52.4238994, 9.820392099999999 52.4238067, 9.8193533 52.4250848, 9.8196104 52.4251661, 9.820771000000001 52.4255157, 9.822065800000001 52.4259054, 9.8230422 52.4256927, 9.8238232 52.4246529, 9.821975699999999 52.4240921, 9.8219659 52.4240671, 9.821287699999999 52.4238599, 9.821240299999999 52.4238698, 9.8208248 52.4237429))"
Conneforde,"POLYGON ((8.054588300000001 53.3335551, 8.055467800000001 53.3330551, 8.0553811 53.3330008, 8.055282800000001 53.3329398, 8.055740999999999 53.3326763, 8.056146399999999 53.3324393, 8.0541208 53.3312034, 8.0531977 53.331743, 8.052678999999999 53.3314264, 8.0521236 53.331751, 8.051915599999999 53.3316241, 8.0516633 53.3317716, 8.054588300000001 53.3335551))"
Conneforde,"POLYGON ((8.054588300000001 53.3335551, 8.055467800000001 53.3330551, 8.0553811 53.3330008, 8.055282800000001 53.3329398, 8.055740999999999 53.3326763, 8.056146399999999 53.3324393, 8.0541208 53.3312034, 8.0531977 53.331743, 8.052678999999999 53.3314264, 8.0521236 53.331751, 8.051915599999999 53.3316241, 8.0516633 53.3317716, 8.054588300000001 53.3335551))"
Algermissen,"POLYGON ((9.918116599999999 52.2778208, 9.9174968 52.277754, 9.9174214 52.2777459, 9.917375699999999 52.2777405, 9.9163815 52.2776226, 9.9162316 52.2780738, 9.916245200000001 52.2785191, 9.9180762 52.2787028, 9.918116599999999 52.2778208))"
Umspannwerk Hattorf,"POLYGON ((10.7603664 52.3662679, 10.7597362 52.3665689, 10.7592441 52.3669019, 10.7598195 52.3672244, 10.7598305 52.3673096, 10.7593772 52.3676098, 10.7590866 52.3677902, 10.7612007 52.369017, 10.7623208 52.3687689, 10.7632031 52.3681877, 10.7628734 52.368008, 10.7628316 52.3679679, 10.7627236 52.3679054, 10.7624258 52.3677376, 10.7626892 52.3675651, 10.7603664 52.3662679))"
Wahle,"POLYGON ((10.3629415 52.2865654, 10.366196 52.2868628, 10.3663986 52.2860206, 10.3691029 52.2862345, 10.3697477 52.2832016, 10.3681761 52.2829854, 10.3657416 52.2825892, 10.3657371 52.2826677, 10.3656392 52.2826689, 10.3655518 52.2826654, 10.3655351 52.2825579, 10.3642484 52.2823646, 10.3640717 52.2829871, 10.3637676 52.2840999, 10.3636941 52.2840981, 10.3636591 52.2840941, 10.3629415 52.2865654))"
Wahle,"POLYGON ((10.3629415 52.2865654, 10.366196 52.2868628, 10.3663986 52.2860206, 10.3691029 52.2862345, 10.3697477 52.2832016, 10.3681761 52.2829854, 10.3657416 52.2825892, 10.3657371 52.2826677, 10.3656392 52.2826689, 10.3655518 52.2826654, 10.3655351 52.2825579, 10.3642484 52.2823646, 10.3640717 52.2829871, 10.3637676 52.2840999, 10.3636941 52.2840981, 10.3636591 52.2840941, 10.3629415 52.2865654))"
Klein Ilsede,"POLYGON ((10.237583 52.2931381, 10.2354111 52.2926477, 10.2348414 52.292733, 10.2344511 52.2934411, 10.2343414 52.2936112, 10.2344339 52.2937669, 10.234384 52.2938912, 10.2364912 52.2943494, 10.2366049 52.2941499, 10.2367058 52.2939483, 10.2372912 52.2936946, 10.237583 52.2931381))"
Umspannwerk Braunschweig Nord,"POLYGON ((10.505363 52.3026601, 10.507002 52.3027583, 10.5056415 52.3006981, 10.5053371 52.3007985, 10.5054759 52.3010013, 10.5054295 52.3010126, 10.5053914 52.3010207, 10.5052708 52.3008261, 10.5046513 52.3012088, 10.5042649 52.3015233, 10.5040235 52.3017702, 10.5039258 52.3020118, 10.5049487 52.3020828, 10.505363 52.3026601))"
UW Grohnde 380 kV / 110 kV,"POLYGON ((9.388711799999999 52.0282077, 9.3929288 52.0263855, 9.390689099999999 52.0244228, 9.3866154 52.026226, 9.3874203 52.0269929, 9.388711799999999 52.0282077))"
Ganderkesee,"POLYGON ((8.562941800000001 53.0331663, 8.564069 53.0332052, 8.564122599999999 53.0328935, 8.564708100000001 53.032911, 8.564868499999999 53.0315304, 8.564795699999999 53.0310965, 8.5643666 53.0307507, 8.563765800000001 53.0307094, 8.5635941 53.0305958, 8.563619899999999 53.0301416, 8.5626286 53.0301014, 8.562624899999999 53.0301338, 8.562629100000001 53.0301761, 8.5624655 53.0301763, 8.562597 53.0302716, 8.562555700000001 53.0303011, 8.562495500000001 53.0303068, 8.5628817 53.0306733, 8.562813 53.0316282, 8.563062 53.0317727, 8.562941800000001 53.0331663))"
Dollern,"POLYGON ((9.504021999999999 53.543368, 9.503359100000001 53.5433597, 9.5033849 53.5427732, 9.5030436 53.5427652, 9.503081699999999 53.5417622, 9.503202 53.5408334, 9.500094000000001 53.5407619, 9.500070300000001 53.5417162, 9.5003335 53.5420096, 9.5002773 53.5426597, 9.500261 53.5437951, 9.5002578 53.5439404, 9.4997051 53.5439463, 9.499706400000001 53.5441754, 9.4993321 53.5441782, 9.499321 53.5445357, 9.502042700000001 53.5445222, 9.5020399 53.5443568, 9.5023426 53.5443575, 9.502350399999999 53.5444684, 9.5026799 53.5444872, 9.502723100000001 53.5445792, 9.5044647 53.544327, 9.5044754 53.5440235, 9.503989000000001 53.5440016, 9.504021999999999 53.543368))"
Dollern,"POLYGON ((9.504021999999999 53.543368, 9.503359100000001 53.5433597, 9.5033849 53.5427732, 9.5030436 53.5427652, 9.503081699999999 53.5417622, 9.503202 53.5408334, 9.500094000000001 53.5407619, 9.500070300000001 53.5417162, 9.5003335 53.5420096, 9.5002773 53.5426597, 9.500261 53.5437951, 9.5002578 53.5439404, 9.4997051 53.5439463, 9.499706400000001 53.5441754, 9.4993321 53.5441782, 9.499321 53.5445357, 9.502042700000001 53.5445222, 9.5020399 53.5443568, 9.5023426 53.5443575, 9.502350399999999 53.5444684, 9.5026799 53.5444872, 9.502723100000001 53.5445792, 9.5044647 53.544327, 9.5044754 53.5440235, 9.503989000000001 53.5440016, 9.504021999999999 53.543368))"
Voslapp,"POLYGON ((8.084742500000001 53.6050499, 8.0854721 53.6053555, 8.086057500000001 53.6048831, 8.087260199999999 53.6053656, 8.0870783 53.6055359, 8.0876696 53.6057822, 8.0872077 53.6061966, 8.087100100000001 53.606298, 8.0866036 53.6060975, 8.0857764 53.6068727, 8.0836141 53.6060055, 8.084742500000001 53.6050499))"
Umspannwerk Helmstedt,"POLYGON ((10.9970552 52.2005373, 11.000922 52.2012258, 11.0016489 52.1997574, 10.9977356 52.1990612, 10.9975406 52.1995024, 10.9975064 52.1995477, 10.9974696 52.1995745, 10.9972568 52.199689, 10.9972791 52.1997255, 10.9972796 52.1997822, 10.9973725 52.1998779, 10.9970552 52.2005373))"
Landesbergen,"POLYGON ((9.12303 52.536342, 9.123686299999999 52.5385653, 9.123707899999999 52.5386379, 9.1242652 52.5405479, 9.1249173 52.540477, 9.1261294 52.5403327, 9.127504 52.540169, 9.126264000000001 52.535987, 9.1251245 52.5361121, 9.12303 52.536342))"
Landesbergen,"POLYGON ((9.12303 52.536342, 9.123686299999999 52.5385653, 9.123707899999999 52.5386379, 9.1242652 52.5405479, 9.1249173 52.540477, 9.1261294 52.5403327, 9.127504 52.540169, 9.126264000000001 52.535987, 9.1251245 52.5361121, 9.12303 52.536342))"
Salzgitter-Hallendorf,"POLYGON ((10.368454 52.168524, 10.370793 52.168235, 10.3704449 52.167106, 10.369999 52.16566, 10.3698572 52.1656773, 10.3676819 52.1659438, 10.3677631 52.1662442, 10.368454 52.168524))"
Lüneburg,"POLYGON ((10.380374 53.219474, 10.380363 53.219146, 10.379183 53.218642, 10.378845 53.21888, 10.377853 53.218428, 10.37626 53.219699, 10.379966 53.221321, 10.380718 53.221218, 10.380943 53.221035, 10.3804895 53.2208356, 10.379607 53.220438, 10.379972 53.220168, 10.38024 53.220293, 10.3807322 53.2198767, 10.3804684 53.2197661, 10.3806681 53.2195971, 10.3805871 53.2195638, 10.380374 53.219474))"
Stadorf,"POLYGON ((10.3824901 52.9918188, 10.3817962 52.9919461, 10.38141 52.992016, 10.381619 52.992384, 10.3794461 52.9928433, 10.379899 52.9937171, 10.3799939 52.9936985, 10.3802093 52.99411, 10.3820896 52.9937515, 10.3821902 52.9940096, 10.383332 52.9938056, 10.3836112 52.99431, 10.3837531 52.9945663, 10.3841545 52.994487, 10.3852664 52.9942675, 10.384457 52.993592, 10.384086 52.9931787, 10.3839184 52.9932153, 10.383732 52.993256, 10.3836129 52.9930128, 10.3836025 52.9929915, 10.3835862 52.9929581, 10.383378 52.992533, 10.3824901 52.9918188))"
Wechold,"POLYGON ((9.1435204 52.8539072, 9.147232499999999 52.8541182, 9.146932100000001 52.8537737, 9.146509699999999 52.8532269, 9.1463558 52.8527266, 9.1463068 52.8524443, 9.1438735 52.8522906, 9.1435204 52.8539072))"
Umspannwerk Kraftwerk Robert Frank,"POLYGON ((9.1106128 52.5430402, 9.110481 52.5431432, 9.109969599999999 52.5431329, 9.109875000000001 52.5432075, 9.1099487 52.5446675, 9.1109121 52.5446591, 9.114635099999999 52.5446268, 9.116573000000001 52.54461, 9.1165158 52.5430816, 9.1106128 52.5430402))"
Umspannwerk Rosdorf,"POLYGON ((9.8836263 51.5172591, 9.8843972 51.5139758, 9.8834327 51.5140493, 9.8833617 51.5141019, 9.8833261 51.5141723, 9.883287899999999 51.5141691, 9.8832536 51.5141662, 9.8830607 51.5141631, 9.8830457 51.5140773, 9.8819073 51.5141596, 9.8816959 51.5142739, 9.881235200000001 51.5163871, 9.8814054 51.5164847, 9.881382800000001 51.5166306, 9.8817295 51.5167934, 9.8821622 51.5168428, 9.882342899999999 51.5168912, 9.8825945 51.5169548, 9.883349300000001 51.5172095, 9.8836263 51.5172591))"
Stade,"POLYGON ((9.527366499999999 53.6203401, 9.527485199999999 53.6203745, 9.526911800000001 53.6210711, 9.527563000000001 53.6212597, 9.528135900000001 53.6205637, 9.5286136 53.620702, 9.5294115 53.6197325, 9.530074300000001 53.6189273, 9.530113 53.6188802, 9.5301261 53.6188643, 9.5306356 53.6190118, 9.5306674 53.6189731, 9.530866700000001 53.6190308, 9.5312015 53.618624, 9.5314917 53.6187081, 9.532392099999999 53.617614, 9.5322326 53.6175678, 9.532261699999999 53.6175324, 9.531164499999999 53.6172147, 9.5305757 53.6179301, 9.529586 53.6176434, 9.528840000000001 53.6185498, 9.528814000000001 53.6185814, 9.5281577 53.6193646, 9.527366499999999 53.6203401))"
