name,source,capacity(MW),assigned_term,lat,lon,sh_pp_agg,idx
aggregated_pp,solar,2.3200000000000003,ElmTerm_0069,8.501808578318085,49.4449115469225,POINT (8.501808578318085 49.4449115469225),SM_0813
aggregated_pp,solar,1.1280000000000001,ElmTerm_0074,8.623209701235215,49.3565822686052,POINT (8.623209701235215 49.3565822686052),SM_0814
aggregated_pp,solar,1.02,ElmTerm_0077,8.562181989455382,49.13294996255253,POINT (8.562181989455382 49.13294996255253),SM_0815
aggregated_pp,solar,0.09,ElmTerm_0081,11.639312138801586,48.17878342774281,POINT (11.63931213880159 48.17878342774281),SM_0816
aggregated_pp,solar,17.283,ElmTerm_0082,11.370426274676383,48.29149226104908,POINT (11.37042627467638 48.29149226104908),SM_0817
aggregated_pp,solar,2.7,ElmTerm_0085,11.813232930463515,48.2212664832132,POINT (11.81323293046352 48.2212664832132),SM_0818
aggregated_pp,solar,3.6565000000000003,ElmTerm_0086,11.293972749310488,48.052042789622035,POINT (11.29397274931049 48.05204278962204),SM_0819
aggregated_pp,solar,15.087,ElmTerm_0087,10.867565937459839,48.539469129031644,POINT (10.86756593745984 48.53946912903164),SM_0820
aggregated_pp,solar,46.798409,ElmTerm_0088,10.843117802275607,49.3786926568176,POINT (10.84311780227561 49.3786926568176),SM_0821
aggregated_pp,solar,0.15000000000000002,ElmTerm_0092,11.19371432287162,50.16220208476587,POINT (11.19371432287162 50.16220208476587),SM_0822
aggregated_pp,solar,1.4343,ElmTerm_0093,10.836015784739976,49.92806742632899,POINT (10.83601578473998 49.92806742632899),SM_0823
aggregated_pp,solar,3.5507999999999997,ElmTerm_0094,10.664258939070908,49.97998589780418,POINT (10.66425893907091 49.97998589780418),SM_0824
aggregated_pp,solar,10.34,ElmTerm_0096,9.594301654057542,49.79844273337363,POINT (9.594301654057542 49.79844273337363),SM_0825
aggregated_pp,solar,5.012265,ElmTerm_0097,11.50773061334959,48.76112398371965,POINT (11.50773061334959 48.76112398371965),SM_0826
aggregated_pp,solar,7.98,ElmTerm_0104,10.64128682831547,48.02745125320633,POINT (10.64128682831547 48.02745125320633),SM_0827
aggregated_pp,solar,0.3644,ElmTerm_0105,10.972903946853963,49.55850741164437,POINT (10.97290394685396 49.55850741164437),SM_0828
aggregated_pp,solar,1.711,ElmTerm_0106,12.082254472502537,49.297447751753,POINT (12.08225447250254 49.297447751753),SM_0829
aggregated_pp,solar,1.2,ElmTerm_0108,12.114769886106249,49.63115222636119,POINT (12.11476988610625 49.63115222636119),SM_0830
aggregated_pp,solar,45.498,ElmTerm_0110,10.840869578889038,48.238031010916025,POINT (10.84086957888904 48.23803101091602),SM_0831
aggregated_pp,solar,3.65,ElmTerm_0112,10.401586913775644,48.5099297591876,POINT (10.40158691377564 48.5099297591876),SM_0832
aggregated_pp,solar,16.978650000000002,ElmTerm_0117,10.936728976041149,48.40130648732158,POINT (10.93672897604115 48.40130648732158),SM_0833
aggregated_pp,solar,11.936,ElmTerm_0118,9.090517560997903,49.97004135710877,POINT (9.090517560997903 49.97004135710877),SM_0834
aggregated_pp,solar,0.17745999999999998,ElmTerm_0122,11.277721101390524,47.49587269567863,POINT (11.27772110139052 47.49587269567863),SM_0835
aggregated_pp,solar,1.18021,ElmTerm_0123,12.130190649732526,47.91316549606221,POINT (12.13019064973253 47.91316549606221),SM_0836
aggregated_pp,solar,12.355685000000001,ElmTerm_0124,10.86376165953402,48.54682313334514,POINT (10.86376165953402 48.54682313334514),SM_0837
aggregated_pp,solar,0.872,ElmTerm_0129,12.851745119882445,48.763297852608254,POINT (12.85174511988244 48.76329785260825),SM_0838
aggregated_pp,solar,5.604,ElmTerm_0130,10.39177608189584,48.518460910341204,POINT (10.39177608189584 48.5184609103412),SM_0839
aggregated_pp,solar,0.09,ElmTerm_0131,10.31913657851065,47.682736548070224,POINT (10.31913657851065 47.68273654807022),SM_0840
aggregated_pp,solar,295.8,ElmTerm_0134,11.810702583470762,50.183765546671026,POINT (11.81070258347076 50.18376554667103),SM_0841
aggregated_pp,solar,10.3235,ElmTerm_0136,10.187829008588933,49.98121669634474,POINT (10.18782900858893 49.98121669634474),SM_0842
aggregated_pp,solar,1.0,ElmTerm_0138,11.326954195915937,49.39348134884771,POINT (11.32695419591594 49.39348134884771),SM_0843
aggregated_pp,solar,2.213,ElmTerm_0142,10.196491635773857,50.027972438490515,POINT (10.19649163577386 50.02797243849052),SM_0844
aggregated_pp,solar,0.1898,ElmTerm_0149,13.368654053295382,52.50314757780132,POINT (13.36865405329538 52.50314757780132),SM_0845
aggregated_pp,solar,9.54,ElmTerm_0153,14.428180445821532,51.888864134778764,POINT (14.42818044582153 51.88886413477876),SM_0846
aggregated_pp,solar,26.28,ElmTerm_0155,12.941646614317973,52.56211436938793,POINT (12.94164661431797 52.56211436938793),SM_0847
aggregated_pp,solar,3.7,ElmTerm_0156,13.15709052412273,51.82845168774128,POINT (13.15709052412273 51.82845168774128),SM_0848
aggregated_pp,solar,7.8,ElmTerm_0158,13.305753338727778,52.23078183237908,POINT (13.30575333872778 52.23078183237908),SM_0849
aggregated_pp,solar,39.665,ElmTerm_0164,14.604476631533368,52.17449415962834,POINT (14.60447663153337 52.17449415962834),SM_0850
aggregated_pp,solar,8.5,ElmTerm_0168,13.90243459102636,51.87472345767119,POINT (13.90243459102636 51.87472345767119),SM_0851
aggregated_pp,solar,4.4,ElmTerm_0172,8.51542753209035,53.20388726776549,POINT (8.515427532090349 53.20388726776549),SM_0852
aggregated_pp,solar,5.3,ElmTerm_0180,8.809623359563282,50.203474815760536,POINT (8.809623359563282 50.20347481576054),SM_0853
aggregated_pp,solar,10.926,ElmTerm_0181,8.480095294862606,50.590920472644854,POINT (8.480095294862606 50.59092047264485),SM_0854
aggregated_pp,solar,12.8,ElmTerm_0182,8.284861807526852,50.75907351621421,POINT (8.284861807526852 50.75907351621421),SM_0855
aggregated_pp,solar,0.022,ElmTerm_0183,8.388556415781569,49.98230510315238,POINT (8.388556415781569 49.98230510315238),SM_0856
aggregated_pp,solar,15.5135,ElmTerm_0185,9.746150867900313,50.91683998818572,POINT (9.746150867900313 50.91683998818572),SM_0857
aggregated_pp,solar,0.643,ElmTerm_0186,8.471371647827075,50.09720776266324,POINT (8.471371647827075 50.09720776266324),SM_0858
aggregated_pp,solar,1.2,ElmTerm_0187,9.05036513946364,51.16732386681964,POINT (9.05036513946364 51.16732386681964),SM_0859
aggregated_pp,solar,10.6,ElmTerm_0188,8.992792439790867,51.34300940581555,POINT (8.992792439790867 51.34300940581555),SM_0860
aggregated_pp,solar,1.425,ElmTerm_0192,8.954644125917085,50.08601575066757,POINT (8.954644125917085 50.08601575066757),SM_0861
aggregated_pp,solar,7.666,ElmTerm_0193,8.065737999671715,50.406068149148815,POINT (8.065737999671715 50.40606814914882),SM_0862
aggregated_pp,solar,8.2,ElmTerm_0195,8.618627782687303,50.092249833547704,POINT (8.618627782687303 50.0922498335477),SM_0863
aggregated_pp,solar,4.45,ElmTerm_0196,8.588690544663415,49.81551404444449,POINT (8.588690544663415 49.81551404444449),SM_0864
aggregated_pp,solar,3.261,ElmTerm_0197,9.774150490491465,50.52874966408343,POINT (9.774150490491465 50.52874966408343),SM_0865
aggregated_pp,solar,5.0,ElmTerm_0199,8.419371059128604,49.63373573093175,POINT (8.419371059128604 49.63373573093175),SM_0866
aggregated_pp,solar,9.6,ElmTerm_0200,9.259383841813307,51.06036683297761,POINT (9.259383841813307 51.06036683297761),SM_0867
aggregated_pp,solar,3.686,ElmTerm_0201,9.51424014918183,51.259035598165696,POINT (9.51424014918183 51.2590355981657),SM_0868
aggregated_pp,solar,2.481,ElmTerm_0202,8.953681260690683,49.567443200999435,POINT (8.953681260690683 49.56744320099943),SM_0869
aggregated_pp,solar,4.07,ElmTerm_0204,9.567102052949537,51.32525735484706,POINT (9.567102052949537 51.32525735484706),SM_0870
aggregated_pp,solar,32.25,ElmTerm_0205,8.656663566515821,50.60573449573586,POINT (8.656663566515821 50.60573449573586),SM_0871
aggregated_pp,solar,5.0,ElmTerm_0210,13.078642147008415,54.284846182727165,POINT (13.07864214700841 54.28484618272716),SM_0872
aggregated_pp,solar,1.0,ElmTerm_0213,11.370637407700553,53.600991093460564,POINT (11.37063740770055 53.60099109346056),SM_0873
aggregated_pp,solar,2.577,ElmTerm_0219,13.399828861035658,53.79444782187111,POINT (13.39982886103566 53.79444782187111),SM_0874
aggregated_pp,solar,7.5,ElmTerm_0223,11.699392740679366,53.57227450864085,POINT (11.69939274067937 53.57227450864085),SM_0875
aggregated_pp,solar,1.091806,ElmTerm_0225,9.522575993780427,52.36040907572478,POINT (9.522575993780427 52.36040907572478),SM_0876
aggregated_pp,solar,0.0091,ElmTerm_0228,9.821583875299215,52.4248552879316,POINT (9.821583875299215 52.4248552879316),SM_0877
aggregated_pp,solar,9.4,ElmTerm_0229,8.054087405692828,53.332302710088435,POINT (8.054087405692828 53.33230271008843),SM_0878
aggregated_pp,solar,7.0,ElmTerm_0232,10.76104040544837,52.36772939441982,POINT (10.76104040544837 52.36772939441982),SM_0879
aggregated_pp,solar,0.0156,ElmTerm_0236,10.505499184652082,52.30183792010768,POINT (10.50549918465208 52.30183792010768),SM_0880
aggregated_pp,solar,0.034,ElmTerm_0237,9.389745117412525,52.02631307111985,POINT (9.389745117412525 52.02631307111985),SM_0881
aggregated_pp,solar,0.001,ElmTerm_0245,10.369230146971237,52.16709245392808,POINT (10.36923014697124 52.16709245392808),SM_0882
aggregated_pp,solar,1.1,ElmTerm_0246,10.378770621457418,53.21979277553301,POINT (10.37877062145742 53.21979277553301),SM_0883
aggregated_pp,solar,3.0,ElmTerm_0248,9.145176890703196,52.85324645076598,POINT (9.145176890703196 52.85324645076598),SM_0884
aggregated_pp,solar,0.082,ElmTerm_0250,9.88280432280931,51.51550751554294,POINT (9.88280432280931 51.51550751554294),SM_0885
aggregated_pp,solar,6.4,ElmTerm_0253,10.419540688989013,52.23696069492363,POINT (10.41954068898901 52.23696069492363),SM_0886
aggregated_pp,solar,4.471,ElmTerm_0259,8.403141467201092,52.60964404204248,POINT (8.403141467201092 52.60964404204248),SM_0887
aggregated_pp,solar,3.18,ElmTerm_0261,9.918148646414362,52.37999627175432,POINT (9.918148646414362 52.37999627175432),SM_0888
aggregated_pp,solar,0.776,ElmTerm_0262,8.307756870212664,52.34563576498503,POINT (8.307756870212664 52.34563576498503),SM_0889
aggregated_pp,solar,0.051,ElmTerm_0264,7.224238428594365,53.34992715714684,POINT (7.224238428594365 53.34992715714684),SM_0890
aggregated_pp,solar,0.00651,ElmTerm_0265,8.104959630691296,52.26426140618487,POINT (8.104959630691296 52.26426140618487),SM_0891
aggregated_pp,solar,3.6,ElmTerm_0267,9.85139361850882,51.64913524746273,POINT (9.851393618508819 51.64913524746273),SM_0892
aggregated_pp,solar,1.35,ElmTerm_0273,7.206052876895247,53.341319253711454,POINT (7.206052876895247 53.34131925371145),SM_0893
aggregated_pp,solar,6.0,ElmTerm_0275,8.477910646927493,53.42848549999997,POINT (8.477910646927493 53.42848549999997),SM_0894
aggregated_pp,solar,0.00912,ElmTerm_0278,7.317849977740286,52.46911152226425,POINT (7.317849977740286 52.46911152226425),SM_0895
aggregated_pp,solar,1.2,ElmTerm_0287,9.923829910812612,51.89756179124659,POINT (9.923829910812612 51.89756179124659),SM_0896
aggregated_pp,solar,0.01008,ElmTerm_0302,6.972577446424948,50.79569301018788,POINT (6.972577446424948 50.79569301018788),SM_0897
aggregated_pp,solar,0.21,ElmTerm_0310,7.123238871055547,51.52561221140768,POINT (7.123238871055547 51.52561221140768),SM_0898
aggregated_pp,solar,0.11406,ElmTerm_0314,6.846999370632005,51.205591779005125,POINT (6.846999370632005 51.20559177900513),SM_0899
aggregated_pp,solar,0.041960000000000004,ElmTerm_0315,6.828046621088682,51.16265237313828,POINT (6.828046621088682 51.16265237313828),SM_0900
aggregated_pp,solar,0.001,ElmTerm_0317,6.6173811455117715,51.47579095127446,POINT (6.617381145511771 51.47579095127446),SM_0901
aggregated_pp,solar,2.8,ElmTerm_0318,8.571258853263133,52.10536496655768,POINT (8.571258853263133 52.10536496655768),SM_0902
aggregated_pp,solar,14.17207,ElmTerm_0321,6.167381738181591,50.80204432454053,POINT (6.167381738181591 50.80204432454053),SM_0903
aggregated_pp,solar,2.58158,ElmTerm_0345,6.808906283581142,51.26860763479729,POINT (6.808906283581142 51.26860763479729),SM_0904
aggregated_pp,solar,8.5642,ElmTerm_0346,6.300901280667953,50.828953221312766,POINT (6.300901280667953 50.82895322131277),SM_0905
aggregated_pp,solar,2.8099999999999996,ElmTerm_0347,7.545717756099529,51.97032444790627,POINT (7.545717756099529 51.97032444790627),SM_0906
aggregated_pp,solar,0.00528,ElmTerm_0351,8.364229576755546,51.92712050839462,POINT (8.364229576755546 51.92712050839462),SM_0907
aggregated_pp,solar,1.5,ElmTerm_0353,6.456552478784827,50.87133806165211,POINT (6.456552478784827 50.87133806165211),SM_0908
aggregated_pp,solar,0.994,ElmTerm_0362,7.060344534852162,51.69649799969099,POINT (7.060344534852162 51.69649799969099),SM_0909
aggregated_pp,solar,0.02925,ElmTerm_0369,6.7725231364649305,51.147105516487656,POINT (6.772523136464931 51.14710551648766),SM_0910
aggregated_pp,solar,4.2138,ElmTerm_0372,6.531750044253859,50.39005130034924,POINT (6.531750044253859 50.39005130034924),SM_0911
aggregated_pp,solar,1.96,ElmTerm_0387,8.318889287614251,52.06603748596739,POINT (8.318889287614251 52.06603748596739),SM_0912
aggregated_pp,solar,0.403,ElmTerm_0394,9.228088790381797,51.81245338905689,POINT (9.228088790381797 51.81245338905689),SM_0913
aggregated_pp,solar,0.33,ElmTerm_0395,8.624800558759658,51.4278884148371,POINT (8.624800558759658 51.4278884148371),SM_0914
aggregated_pp,solar,5.274,ElmTerm_0396,8.21170543089225,51.17798501975082,POINT (8.21170543089225 51.17798501975082),SM_0915
aggregated_pp,solar,0.005,ElmTerm_0398,7.60711617267972,51.898604630795624,POINT (7.60711617267972 51.89860463079562),SM_0916
aggregated_pp,solar,0.134,ElmTerm_0418,7.233196881463732,51.232506921788605,POINT (7.233196881463732 51.23250692178861),SM_0917
aggregated_pp,solar,8.463664999999999,ElmTerm_0429,7.889576733528117,52.27739677005704,POINT (7.889576733528117 52.27739677005704),SM_0918
aggregated_pp,solar,1.8,ElmTerm_0443,9.387651286584205,51.640733517096606,POINT (9.387651286584205 51.64073351709661),SM_0919
aggregated_pp,solar,1.3,ElmTerm_0446,6.813684367851209,49.72483411000274,POINT (6.813684367851209 49.72483411000274),SM_0920
aggregated_pp,solar,2.1758,ElmTerm_0447,6.920130484900927,49.97058190589136,POINT (6.920130484900927 49.97058190589136),SM_0921
aggregated_pp,solar,10.818620000000001,ElmTerm_0450,6.620535638269034,49.74893869040103,POINT (6.620535638269034 49.74893869040103),SM_0922
aggregated_pp,solar,3.62,ElmTerm_0456,7.729202045346073,49.48264743552162,POINT (7.729202045346073 49.48264743552162),SM_0923
aggregated_pp,solar,3.0,ElmTerm_0458,7.863945673489964,50.768241871027605,POINT (7.863945673489964 50.76824187102761),SM_0924
aggregated_pp,solar,5.945799999999999,ElmTerm_0463,7.815719937013512,49.92207811962771,POINT (7.815719937013512 49.92207811962771),SM_0925
aggregated_pp,solar,7.9,ElmTerm_0468,7.117105752185047,49.32174118241229,POINT (7.117105752185047 49.32174118241229),SM_0926
aggregated_pp,solar,2.886,ElmTerm_0471,6.996476592674045,49.37540928024911,POINT (6.996476592674045 49.37540928024911),SM_0927
aggregated_pp,solar,0.7,ElmTerm_0475,6.766015695129038,49.36007719001591,POINT (6.766015695129038 49.36007719001591),SM_0928
aggregated_pp,solar,2.8,ElmTerm_0478,6.749700132614076,49.36517640136044,POINT (6.749700132614076 49.36517640136044),SM_0929
aggregated_pp,solar,2.98,ElmTerm_0479,6.741376196728783,49.357491984399076,POINT (6.741376196728783 49.35749198439908),SM_0930
aggregated_pp,solar,0.3,ElmTerm_0480,7.031299780097776,49.330830196347044,POINT (7.031299780097776 49.33083019634704),SM_0931
aggregated_pp,solar,6.24,ElmTerm_0481,7.170342852124006,49.355834955165506,POINT (7.170342852124006 49.35583495516551),SM_0932
aggregated_pp,solar,18.0,ElmTerm_0482,7.235793492545807,49.36939238956658,POINT (7.235793492545807 49.36939238956658),SM_0933
aggregated_pp,solar,0.9,ElmTerm_0483,7.31928345909247,49.304818403916386,POINT (7.31928345909247 49.30481840391639),SM_0934
aggregated_pp,solar,0.8,ElmTerm_0484,12.248823920997559,51.19788244956727,POINT (12.24882392099756 51.19788244956727),SM_0935
aggregated_pp,solar,2.7,ElmTerm_0486,12.813909836319992,50.857918507243404,POINT (12.81390983631999 50.8579185072434),SM_0936
aggregated_pp,solar,1.5,ElmTerm_0487,12.469644026812793,51.37166296163897,POINT (12.46964402681279 51.37166296163897),SM_0937
aggregated_pp,solar,0.1563,ElmTerm_0488,13.841268124722884,50.99017593954015,POINT (13.84126812472288 50.99017593954015),SM_0938
aggregated_pp,solar,29.23172,ElmTerm_0490,12.518222087334598,51.15707259070559,POINT (12.5182220873346 51.15707259070559),SM_0939
aggregated_pp,solar,6.5,ElmTerm_0492,12.78923818163797,50.62705626031876,POINT (12.78923818163797 50.62705626031876),SM_0940
aggregated_pp,solar,23.28,ElmTerm_0493,14.946497138029374,51.06258631656985,POINT (14.94649713802937 51.06258631656985),SM_0941
aggregated_pp,solar,0.04,ElmTerm_0497,14.219228344725172,51.12070800584586,POINT (14.21922834472517 51.12070800584586),SM_0942
aggregated_pp,solar,0.019,ElmTerm_0500,12.477246546969475,50.75312009853332,POINT (12.47724654696948 50.75312009853332),SM_0943
aggregated_pp,solar,6.03,ElmTerm_0502,12.262173526422249,51.74102026400144,POINT (12.26217352642225 51.74102026400144),SM_0944
aggregated_pp,solar,19.8718,ElmTerm_0506,11.516554993828656,51.58435922285849,POINT (11.51655499382866 51.58435922285849),SM_0945
aggregated_pp,solar,8.47,ElmTerm_0508,11.561508534422906,52.12390357544515,POINT (11.56150853442291 52.12390357544515),SM_0946
aggregated_pp,solar,0.003,ElmTerm_0513,10.414992405494923,53.41260687304772,POINT (10.41499240549492 53.41260687304772),SM_0947
aggregated_pp,solar,0.335,ElmTerm_0515,10.156282497517498,54.27554827587556,POINT (10.1562824975175 54.27554827587556),SM_0948
aggregated_pp,solar,1.6500000000000001,ElmTerm_0516,10.060408147023633,54.34877084536782,POINT (10.06040814702363 54.34877084536782),SM_0949
aggregated_pp,solar,6.0,ElmTerm_0527,9.344001810218344,53.85177749682109,POINT (9.344001810218344 53.85177749682109),SM_0950
aggregated_pp,solar,18.624899999999997,ElmTerm_0530,9.318195269100798,54.71604943431865,POINT (9.318195269100798 54.71604943431865),SM_0951
aggregated_pp,solar,1.2,ElmTerm_0531,10.64146779504834,53.91916269128778,POINT (10.64146779504834 53.91916269128778),SM_0952
aggregated_pp,solar,6.1129999999999995,ElmTerm_0532,9.234953747847472,53.9168466037566,POINT (9.234953747847472 53.9168466037566),SM_0953
aggregated_pp,solar,2.1500000000000004,ElmTerm_0538,11.646378679149018,50.53487698074571,POINT (11.64637867914902 50.53487698074571),SM_0954
aggregated_pp,solar,17.07365,ElmTerm_0539,11.122854601970444,50.99890902588295,POINT (11.12285460197044 50.99890902588295),SM_0955
aggregated_pp,solar,0.297,ElmTerm_0542,10.991014642508583,50.57352700235684,POINT (10.99101464250858 50.57352700235684),SM_0956
aggregated_pp,solar,2.27603,ElmTerm_0544,10.385941167959288,51.001813321195065,POINT (10.38594116795929 51.00181332119507),SM_0957
aggregated_pp,solar,1.0,ElmTerm_0546,12.04498256284336,50.78125676242561,POINT (12.04498256284336 50.78125676242561),SM_0958
aggregated_pp,solar,3.7,ElmTerm_0547,10.73466943517797,51.44018679102343,POINT (10.73466943517797 51.44018679102343),SM_0959
aggregated_pp,solar,13.3,ElmTerm_0750,14.355679994956077,51.53539869999997,POINT (14.35567999495608 51.53539869999997),SM_0960
aggregated_pp,solar,1.2,ElmTerm_0754,13.143392934798484,53.9081469985053,POINT (13.14339293479848 53.9081469985053),SM_0961
aggregated_pp,solar,1.002,ElmTerm_0757,6.801823691571528,51.12478807898308,POINT (6.801823691571528 51.12478807898308),SM_0962
aggregated_pp,solar,8.3,ElmTerm_0771,7.03163979743847,49.3357988,POINT (7.03163979743847 49.3357988),SM_0963
aggregated_pp,solar,0.784,ElmTerm_0773,11.950010195739347,51.3997713,POINT (11.95001019573935 51.3997713),SM_0964
aggregated_pp,solar,0.997,ElmTerm_0779,11.80760570062169,48.45542681955668,POINT (11.80760570062169 48.45542681955668),SM_0965
aggregated_pp,solar,0.0773,ElmTerm_0789,6.62284326410151,51.25871337756655,POINT (6.62284326410151 51.25871337756655),SM_0966
aggregated_pp,solar,2.0,ElmTerm_0794,8.308455415973476,49.25710489415596,POINT (8.308455415973476 49.25710489415596),SM_0967
aggregated_pp,solar,5.103,ElmTerm_0802,10.0850514,48.2678933,POINT (10.0850514 48.2678933),SM_0968
aggregated_pp,solar,1.457,ElmTerm_0810,10.0812137,48.2651919,POINT (10.0812137 48.2651919),SM_0969
aggregated_pp,solar,1.0,ElmTerm_0822,8.4207904,49.6952211,POINT (8.4207904 49.6952211),SM_0970
aggregated_pp,solar,5.4,ElmTerm_0826,12.1304799,54.1408596,POINT (12.1304799 54.1408596),SM_0971
aggregated_pp,solar,0.03,ElmTerm_0834,7.0299288,50.7509842,POINT (7.0299288 50.7509842),SM_0972
aggregated_pp,solar,3.25,ElmTerm_0839,6.3216969,50.8368749,POINT (6.3216969 50.8368749),SM_0973
aggregated_pp,solar,0.36,ElmTerm_0872,6.5788295,51.0550484,POINT (6.5788295 51.0550484),SM_0974
aggregated_pp,solar,20.92316,ElmTerm_0900,6.8140057,49.2862836,POINT (6.8140057 49.2862836),SM_0975
aggregated_pp,solar,0.47907999999999995,ElmTerm_0902,8.6834493,49.9426912,POINT (8.683449299999999 49.9426912),SM_0976
aggregated_pp,solar,2.3,ElmTerm_0913,6.7897011,49.2940201,POINT (6.7897011 49.2940201),SM_0977
aggregated_pp,solar,4.2,ElmTerm_0915,7.1214345,49.3098489,POINT (7.1214345 49.3098489),SM_0978
aggregated_pp,solar,8.0,ElmTerm_0917,8.627151,49.5430617,POINT (8.627151 49.5430617),SM_0979
aggregated_pp,solar,0.097,ElmTerm_0918,8.6278676,49.5431128,POINT (8.6278676 49.5431128),SM_0980
aggregated_pp,unknown,0.251,ElmTerm_0004,9.425512377825127,48.06435083619536,POINT (9.425512377825127 48.06435083619536),SM_0981
aggregated_pp,unknown,2.028,ElmTerm_0027,8.451632539008248,49.00739721373939,POINT (8.451632539008248 49.00739721373939),SM_0982
aggregated_pp,unknown,4.2,ElmTerm_0040,8.87294281998282,48.310091283977776,POINT (8.87294281998282 48.31009128397778),SM_0983
aggregated_pp,unknown,4.624,ElmTerm_0044,8.6737173550436,49.290439406790966,POINT (8.6737173550436 49.29043940679097),SM_0984
aggregated_pp,unknown,2.258,ElmTerm_0066,8.512111739531795,49.29396658216428,POINT (8.512111739531795 49.29396658216428),SM_0985
aggregated_pp,unknown,5.402559999999999,ElmTerm_0088,10.843117802275607,49.3786926568176,POINT (10.84311780227561 49.3786926568176),SM_0986
aggregated_pp,unknown,4.7,ElmTerm_0101,10.194933507236938,47.970936909071554,POINT (10.19493350723694 47.97093690907155),SM_0987
aggregated_pp,unknown,3.5,ElmTerm_0109,12.15040164610605,49.012751838045375,POINT (12.15040164610605 49.01275183804538),SM_0988
aggregated_pp,unknown,0.889,ElmTerm_0117,10.936728976041149,48.40130648732158,POINT (10.93672897604115 48.40130648732158),SM_0989
aggregated_pp,unknown,0.19,ElmTerm_0149,13.368654053295382,52.50314757780132,POINT (13.36865405329538 52.50314757780132),SM_0990
aggregated_pp,unknown,0.545,ElmTerm_0158,13.305753338727778,52.23078183237908,POINT (13.30575333872778 52.23078183237908),SM_0991
aggregated_pp,unknown,1.5,ElmTerm_0174,10.15750570921605,53.55512663174911,POINT (10.15750570921605 53.55512663174911),SM_0992
aggregated_pp,unknown,2.56,ElmTerm_0182,8.284861807526852,50.75907351621421,POINT (8.284861807526852 50.75907351621421),SM_0993
aggregated_pp,unknown,5.3100000000000005,ElmTerm_0211,13.683476836419668,54.13909066248967,POINT (13.68347683641967 54.13909066248967),SM_0994
aggregated_pp,unknown,5.0,ElmTerm_0213,11.370637407700553,53.600991093460564,POINT (11.37063740770055 53.60099109346056),SM_0995
aggregated_pp,unknown,0.442,ElmTerm_0277,9.251034235007332,53.1144323159864,POINT (9.251034235007332 53.1144323159864),SM_0996
aggregated_pp,unknown,0.051,ElmTerm_0345,6.808906283581142,51.26860763479729,POINT (6.808906283581142 51.26860763479729),SM_0997
aggregated_pp,unknown,1.0,ElmTerm_0368,7.725706351234978,52.27719492029613,POINT (7.725706351234978 52.27719492029613),SM_0998
aggregated_pp,unknown,1.288,ElmTerm_0429,7.889576733528117,52.27739677005704,POINT (7.889576733528117 52.27739677005704),SM_0999
aggregated_pp,unknown,1.1,ElmTerm_0458,7.863945673489964,50.768241871027605,POINT (7.863945673489964 50.76824187102761),SM_1000
aggregated_pp,unknown,1.0,ElmTerm_0486,12.813909836319992,50.857918507243404,POINT (12.81390983631999 50.8579185072434),SM_1001
aggregated_pp,unknown,4.06678,ElmTerm_0488,13.841268124722884,50.99017593954015,POINT (13.84126812472288 50.99017593954015),SM_1002
aggregated_pp,unknown,0.46873000000000004,ElmTerm_0501,13.002589934113312,50.86591275204879,POINT (13.00258993411331 50.86591275204879),SM_1003
aggregated_pp,unknown,0.946,ElmTerm_0505,11.894266127088438,51.405703060493366,POINT (11.89426612708844 51.40570306049337),SM_1004
aggregated_pp,unknown,0.915,ElmTerm_0517,9.988536617240594,53.766277674086645,POINT (9.988536617240594 53.76627767408664),SM_1005
aggregated_pp,unknown,3.234,ElmTerm_0530,9.318195269100798,54.71604943431865,POINT (9.318195269100798 54.71604943431865),SM_1006
aggregated_pp,unknown,3.76,ElmTerm_0538,11.646378679149018,50.53487698074571,POINT (11.64637867914902 50.53487698074571),SM_1007
aggregated_pp,unknown,0.816,ElmTerm_0542,10.991014642508583,50.57352700235684,POINT (10.99101464250858 50.57352700235684),SM_1008
aggregated_pp,unknown,10.0,ElmTerm_0546,12.04498256284336,50.78125676242561,POINT (12.04498256284336 50.78125676242561),SM_1009
aggregated_pp,unknown,3.4,ElmTerm_0775,11.474652795898285,50.60397749999999,POINT (11.47465279589828 50.60397749999999),SM_1010
aggregated_pp,unknown,11.29,ElmTerm_0862,7.4529291,51.410733,POINT (7.4529291 51.410733),SM_1011
aggregated_pp,waste,10.6,ElmTerm_0092,11.19371432287162,50.16220208476587,POINT (11.19371432287162 50.16220208476587),SM_1012
aggregated_pp,waste,0.469,ElmTerm_0487,12.469644026812793,51.37166296163897,POINT (12.46964402681279 51.37166296163897),SM_1013
aggregated_pp,waste,6.0,ElmTerm_0515,10.156282497517498,54.27554827587556,POINT (10.1562824975175 54.27554827587556),SM_1014
aggregated_pp,waste,10.0,ElmTerm_0902,8.6834493,49.9426912,POINT (8.683449299999999 49.9426912),SM_1015
aggregated_pp,wind,6.7,ElmTerm_0012,9.562823424226048,48.70148985377067,POINT (9.562823424226048 48.70148985377067),SM_1016
aggregated_pp,wind,36.08,ElmTerm_0013,9.70421891443046,48.46497566102827,POINT (9.704218914430459 48.46497566102827),SM_1017
aggregated_pp,wind,31.2,ElmTerm_0014,8.785793073597146,48.58376742203043,POINT (8.785793073597146 48.58376742203043),SM_1018
aggregated_pp,wind,1.0,ElmTerm_0025,9.37897450510532,48.87980485713176,POINT (9.378974505105321 48.87980485713176),SM_1019
