Time from [CET/CEST],Time to [CET/CEST],Power [MW]
2021-08-20 01:00:00,2021-08-20 02:00:00,5372.100
2021-08-20 02:00:00,2021-08-20 03:00:00,5293.000
2021-08-20 03:00:00,2021-08-20 04:00:00,5197.300
2021-08-20 04:00:00,2021-08-20 05:00:00,5318.200
2021-08-20 05:00:00,2021-08-20 06:00:00,5759.000
2021-08-20 06:00:00,2021-08-20 07:00:00,6630.900
2021-08-20 07:00:00,2021-08-20 08:00:00,7350.800
2021-08-20 08:00:00,2021-08-20 09:00:00,7730.100
2021-08-20 09:00:00,2021-08-20 10:00:00,7799.400
2021-08-20 10:00:00,2021-08-20 11:00:00,7850.100
2021-08-20 11:00:00,2021-08-20 12:00:00,7892.000
2021-08-20 12:00:00,2021-08-20 13:00:00,7643.300
2021-08-20 13:00:00,2021-08-20 14:00:00,7479.400
2021-08-20 14:00:00,2021-08-20 15:00:00,7349.500
2021-08-20 15:00:00,2021-08-20 16:00:00,7307.200
2021-08-20 16:00:00,2021-08-20 17:00:00,7337.600
2021-08-20 17:00:00,2021-08-20 18:00:00,7448.700
2021-08-20 18:00:00,2021-08-20 19:00:00,7456.600
2021-08-20 19:00:00,2021-08-20 20:00:00,7279.000
2021-08-20 20:00:00,2021-08-20 21:00:00,7054.800
2021-08-20 21:00:00,2021-08-20 22:00:00,6670.800
2021-08-20 22:00:00,2021-08-20 23:00:00,6365.200
2021-08-20 23:00:00,2021-08-21 00:00:00,5869.800
2021-08-21 00:00:00,2021-08-21 01:00:00,5403.600
2021-08-21 01:00:00,2021-08-21 02:00:00,5118.100
2021-08-21 02:00:00,2021-08-21 03:00:00,5025.700
2021-08-21 03:00:00,2021-08-21 04:00:00,4861.200
2021-08-21 04:00:00,2021-08-21 05:00:00,4873.000
2021-08-21 05:00:00,2021-08-21 06:00:00,5180.300
2021-08-21 06:00:00,2021-08-21 07:00:00,5321.300
2021-08-21 07:00:00,2021-08-21 08:00:00,5922.700
2021-08-21 08:00:00,2021-08-21 09:00:00,6338.500
2021-08-21 09:00:00,2021-08-21 10:00:00,6550.300
2021-08-21 10:00:00,2021-08-21 11:00:00,6420.700
2021-08-21 11:00:00,2021-08-21 12:00:00,6429.100
2021-08-21 12:00:00,2021-08-21 13:00:00,6243.900
2021-08-21 13:00:00,2021-08-21 14:00:00,6104.200
2021-08-21 14:00:00,2021-08-21 15:00:00,6080.100
2021-08-21 15:00:00,2021-08-21 16:00:00,6055.700
2021-08-21 16:00:00,2021-08-21 17:00:00,6191.400
2021-08-21 17:00:00,2021-08-21 18:00:00,6229.500
2021-08-21 18:00:00,2021-08-21 19:00:00,6289.500
2021-08-21 19:00:00,2021-08-21 20:00:00,6234.600
2021-08-21 20:00:00,2021-08-21 21:00:00,6176.700
2021-08-21 21:00:00,2021-08-21 22:00:00,5940.900
2021-08-21 22:00:00,2021-08-21 23:00:00,5765.500
2021-08-21 23:00:00,2021-08-22 00:00:00,5361.100
2021-08-22 00:00:00,2021-08-22 01:00:00,5042.600
2021-08-22 01:00:00,2021-08-22 02:00:00,5367.900
2021-08-22 02:00:00,2021-08-22 03:00:00,5693.600
2021-08-22 03:00:00,2021-08-22 04:00:00,5532.300
2021-08-22 04:00:00,2021-08-22 05:00:00,5805.700
2021-08-22 05:00:00,2021-08-22 06:00:00,5794.200
2021-08-22 06:00:00,2021-08-22 07:00:00,6003.300
2021-08-22 07:00:00,2021-08-22 08:00:00,6261.200
2021-08-22 08:00:00,2021-08-22 09:00:00,6328.800
2021-08-22 09:00:00,2021-08-22 10:00:00,6462.500
2021-08-22 10:00:00,2021-08-22 11:00:00,6788.200
2021-08-22 11:00:00,2021-08-22 12:00:00,6812.100
2021-08-22 12:00:00,2021-08-22 13:00:00,6495.500
2021-08-22 13:00:00,2021-08-22 14:00:00,6486.800
2021-08-22 14:00:00,2021-08-22 15:00:00,6449.800
2021-08-22 15:00:00,2021-08-22 16:00:00,6440.400
2021-08-22 16:00:00,2021-08-22 17:00:00,6330.700
2021-08-22 17:00:00,2021-08-22 18:00:00,6084.200
2021-08-22 18:00:00,2021-08-22 19:00:00,6085.600
2021-08-22 19:00:00,2021-08-22 20:00:00,6128.300
2021-08-22 20:00:00,2021-08-22 21:00:00,6053.100
2021-08-22 21:00:00,2021-08-22 22:00:00,5796.200
2021-08-22 22:00:00,2021-08-22 23:00:00,5678.900
2021-08-22 23:00:00,2021-08-23 00:00:00,5317.400
2021-08-23 00:00:00,2021-08-23 01:00:00,5196.500
2021-08-23 01:00:00,2021-08-23 02:00:00,4979.800
2021-08-23 02:00:00,2021-08-23 03:00:00,4893.200
2021-08-23 03:00:00,2021-08-23 04:00:00,4854.300
2021-08-23 04:00:00,2021-08-23 05:00:00,4997.500
2021-08-23 05:00:00,2021-08-23 06:00:00,5502.400
2021-08-23 06:00:00,2021-08-23 07:00:00,6468.100
2021-08-23 07:00:00,2021-08-23 08:00:00,7217.700
2021-08-23 08:00:00,2021-08-23 09:00:00,7571.100
2021-08-23 09:00:00,2021-08-23 10:00:00,7642.500
2021-08-23 10:00:00,2021-08-23 11:00:00,7712.400
2021-08-23 11:00:00,2021-08-23 12:00:00,7846.600
2021-08-23 12:00:00,2021-08-23 13:00:00,7640.600
2021-08-23 13:00:00,2021-08-23 14:00:00,7604.700
2021-08-23 14:00:00,2021-08-23 15:00:00,7505.700
2021-08-23 15:00:00,2021-08-23 16:00:00,7476.600
2021-08-23 16:00:00,2021-08-23 17:00:00,7435.500
2021-08-23 17:00:00,2021-08-23 18:00:00,7465.300
2021-08-23 18:00:00,2021-08-23 19:00:00,7504.200
2021-08-23 19:00:00,2021-08-23 20:00:00,7395.100
2021-08-23 20:00:00,2021-08-23 21:00:00,7166.900
2021-08-23 21:00:00,2021-08-23 22:00:00,6735.500
2021-08-23 22:00:00,2021-08-23 23:00:00,6399.500
2021-08-23 23:00:00,2021-08-24 00:00:00,5917.100
2021-08-24 00:00:00,2021-08-24 01:00:00,5727.700
2021-08-24 01:00:00,2021-08-24 02:00:00,5754.200
2021-08-24 02:00:00,2021-08-24 03:00:00,5622.200
2021-08-24 03:00:00,2021-08-24 04:00:00,5695.800
2021-08-24 04:00:00,2021-08-24 05:00:00,5897.800
2021-08-24 05:00:00,2021-08-24 06:00:00,5823.500
2021-08-24 06:00:00,2021-08-24 07:00:00,6657.900
2021-08-24 07:00:00,2021-08-24 08:00:00,7425.300
2021-08-24 08:00:00,2021-08-24 09:00:00,7839.900
2021-08-24 09:00:00,2021-08-24 10:00:00,8012.100
2021-08-24 10:00:00,2021-08-24 11:00:00,8121.400
2021-08-24 11:00:00,2021-08-24 12:00:00,8227.100
2021-08-24 12:00:00,2021-08-24 13:00:00,7997.300
2021-08-24 13:00:00,2021-08-24 14:00:00,7953.900
2021-08-24 14:00:00,2021-08-24 15:00:00,7853.900
2021-08-24 15:00:00,2021-08-24 16:00:00,7971.300
2021-08-24 16:00:00,2021-08-24 17:00:00,7845.000
2021-08-24 17:00:00,2021-08-24 18:00:00,7609.800
2021-08-24 18:00:00,2021-08-24 19:00:00,7550.400
2021-08-24 19:00:00,2021-08-24 20:00:00,7377.000
2021-08-24 20:00:00,2021-08-24 21:00:00,7137.500
2021-08-24 21:00:00,2021-08-24 22:00:00,6716.400
2021-08-24 22:00:00,2021-08-24 23:00:00,6389.600
2021-08-24 23:00:00,2021-08-25 00:00:00,5936.800
2021-08-25 00:00:00,2021-08-25 01:00:00,5750.500
2021-08-25 01:00:00,2021-08-25 02:00:00,5534.400
2021-08-25 02:00:00,2021-08-25 03:00:00,5460.900
2021-08-25 03:00:00,2021-08-25 04:00:00,5393.600
2021-08-25 04:00:00,2021-08-25 05:00:00,5787.300
2021-08-25 05:00:00,2021-08-25 06:00:00,5951.100
2021-08-25 06:00:00,2021-08-25 07:00:00,6758.800
2021-08-25 07:00:00,2021-08-25 08:00:00,7496.500
2021-08-25 08:00:00,2021-08-25 09:00:00,7834.500
2021-08-25 09:00:00,2021-08-25 10:00:00,7852.500
2021-08-25 10:00:00,2021-08-25 11:00:00,7853.700
2021-08-25 11:00:00,2021-08-25 12:00:00,7967.300
2021-08-25 12:00:00,2021-08-25 13:00:00,7784.700
2021-08-25 13:00:00,2021-08-25 14:00:00,8193.700
2021-08-25 14:00:00,2021-08-25 15:00:00,8382.600
2021-08-25 15:00:00,2021-08-25 16:00:00,8543.400
2021-08-25 16:00:00,2021-08-25 17:00:00,8358.600
2021-08-25 17:00:00,2021-08-25 18:00:00,7519.100
2021-08-25 18:00:00,2021-08-25 19:00:00,7462.600
2021-08-25 19:00:00,2021-08-25 20:00:00,7385.300
2021-08-25 20:00:00,2021-08-25 21:00:00,7199.100
2021-08-25 21:00:00,2021-08-25 22:00:00,6752.600
2021-08-25 22:00:00,2021-08-25 23:00:00,6429.500
2021-08-25 23:00:00,2021-08-26 00:00:00,6155.700
2021-08-26 00:00:00,2021-08-26 01:00:00,5971.100
2021-08-26 01:00:00,2021-08-26 02:00:00,6062.800
2021-08-26 02:00:00,2021-08-26 03:00:00,5969.800
2021-08-26 03:00:00,2021-08-26 04:00:00,5808.200
2021-08-26 04:00:00,2021-08-26 05:00:00,5570.200
2021-08-26 05:00:00,2021-08-26 06:00:00,5882.800
2021-08-26 06:00:00,2021-08-26 07:00:00,6739.200
2021-08-26 07:00:00,2021-08-26 08:00:00,7498.500
2021-08-26 08:00:00,2021-08-26 09:00:00,7944.000
2021-08-26 09:00:00,2021-08-26 10:00:00,8084.200
2021-08-26 10:00:00,2021-08-26 11:00:00,8198.300
2021-08-26 11:00:00,2021-08-26 12:00:00,8301.100
2021-08-26 12:00:00,2021-08-26 13:00:00,8060.400
2021-08-26 13:00:00,2021-08-26 14:00:00,8053.400
2021-08-26 14:00:00,2021-08-26 15:00:00,8073.100
2021-08-26 15:00:00,2021-08-26 16:00:00,8013.400
2021-08-26 16:00:00,2021-08-26 17:00:00,7881.900
2021-08-26 17:00:00,2021-08-26 18:00:00,7748.200
2021-08-26 18:00:00,2021-08-26 19:00:00,7703.600
2021-08-26 19:00:00,2021-08-26 20:00:00,7534.200
2021-08-26 20:00:00,2021-08-26 21:00:00,7268.800
2021-08-26 21:00:00,2021-08-26 22:00:00,6772.400
2021-08-26 22:00:00,2021-08-26 23:00:00,6437.000
2021-08-26 23:00:00,2021-08-27 00:00:00,6159.500
2021-08-27 00:00:00,2021-08-27 01:00:00,5716.400
2021-08-27 01:00:00,2021-08-27 02:00:00,5438.400
2021-08-27 02:00:00,2021-08-27 03:00:00,5341.200
2021-08-27 03:00:00,2021-08-27 04:00:00,5218.300
2021-08-27 04:00:00,2021-08-27 05:00:00,5331.000
2021-08-27 05:00:00,2021-08-27 06:00:00,5873.600
2021-08-27 06:00:00,2021-08-27 07:00:00,6797.000
2021-08-27 07:00:00,2021-08-27 08:00:00,7533.400
2021-08-27 08:00:00,2021-08-27 09:00:00,7924.900
2021-08-27 09:00:00,2021-08-27 10:00:00,8024.400
2021-08-27 10:00:00,2021-08-27 11:00:00,8126.000
2021-08-27 11:00:00,2021-08-27 12:00:00,8174.400
2021-08-27 12:00:00,2021-08-27 13:00:00,7913.300
2021-08-27 13:00:00,2021-08-27 14:00:00,7742.500
2021-08-27 14:00:00,2021-08-27 15:00:00,7575.900
2021-08-27 15:00:00,2021-08-27 16:00:00,7526.500
2021-08-27 16:00:00,2021-08-27 17:00:00,7484.500
2021-08-27 17:00:00,2021-08-27 18:00:00,7529.300
2021-08-27 18:00:00,2021-08-27 19:00:00,7513.400
2021-08-27 19:00:00,2021-08-27 20:00:00,7401.100
2021-08-27 20:00:00,2021-08-27 21:00:00,7160.300
2021-08-27 21:00:00,2021-08-27 22:00:00,6702.400
2021-08-27 22:00:00,2021-08-27 23:00:00,6376.800
2021-08-27 23:00:00,2021-08-28 00:00:00,5934.000
2021-08-28 00:00:00,2021-08-28 01:00:00,5562.100
2021-08-28 01:00:00,2021-08-28 02:00:00,5317.000
2021-08-28 02:00:00,2021-08-28 03:00:00,5493.300
2021-08-28 03:00:00,2021-08-28 04:00:00,5455.000
2021-08-28 04:00:00,2021-08-28 05:00:00,5541.600
2021-08-28 05:00:00,2021-08-28 06:00:00,5682.800
2021-08-28 06:00:00,2021-08-28 07:00:00,5797.300
2021-08-28 07:00:00,2021-08-28 08:00:00,6003.000
2021-08-28 08:00:00,2021-08-28 09:00:00,6413.800
2021-08-28 09:00:00,2021-08-28 10:00:00,6713.600
2021-08-28 10:00:00,2021-08-28 11:00:00,6906.300
2021-08-28 11:00:00,2021-08-28 12:00:00,7092.000
2021-08-28 12:00:00,2021-08-28 13:00:00,6957.500
2021-08-28 13:00:00,2021-08-28 14:00:00,7107.000
2021-08-28 14:00:00,2021-08-28 15:00:00,7022.000
2021-08-28 15:00:00,2021-08-28 16:00:00,6650.100
2021-08-28 16:00:00,2021-08-28 17:00:00,6601.700
2021-08-28 17:00:00,2021-08-28 18:00:00,6528.400
2021-08-28 18:00:00,2021-08-28 19:00:00,6514.800
2021-08-28 19:00:00,2021-08-28 20:00:00,6394.600
2021-08-28 20:00:00,2021-08-28 21:00:00,6274.900
2021-08-28 21:00:00,2021-08-28 22:00:00,5915.700
2021-08-28 22:00:00,2021-08-28 23:00:00,5739.300
2021-08-28 23:00:00,2021-08-29 00:00:00,5348.400
2021-08-29 00:00:00,2021-08-29 01:00:00,5106.400
2021-08-29 01:00:00,2021-08-29 02:00:00,5755.900
2021-08-29 02:00:00,2021-08-29 03:00:00,6108.700
2021-08-29 03:00:00,2021-08-29 04:00:00,5961.600
2021-08-29 04:00:00,2021-08-29 05:00:00,6091.800
2021-08-29 05:00:00,2021-08-29 06:00:00,6368.500
2021-08-29 06:00:00,2021-08-29 07:00:00,6334.600
2021-08-29 07:00:00,2021-08-29 08:00:00,6381.200
2021-08-29 08:00:00,2021-08-29 09:00:00,6329.800
2021-08-29 09:00:00,2021-08-29 10:00:00,5937.800
2021-08-29 10:00:00,2021-08-29 11:00:00,6224.600
2021-08-29 11:00:00,2021-08-29 12:00:00,6612.600
2021-08-29 12:00:00,2021-08-29 13:00:00,6470.700
2021-08-29 13:00:00,2021-08-29 14:00:00,6337.000
2021-08-29 14:00:00,2021-08-29 15:00:00,6716.500
2021-08-29 15:00:00,2021-08-29 16:00:00,7147.000
2021-08-29 16:00:00,2021-08-29 17:00:00,6667.600
2021-08-29 17:00:00,2021-08-29 18:00:00,7105.800
2021-08-29 18:00:00,2021-08-29 19:00:00,6309.200
2021-08-29 19:00:00,2021-08-29 20:00:00,6270.600
2021-08-29 20:00:00,2021-08-29 21:00:00,6162.000
2021-08-29 21:00:00,2021-08-29 22:00:00,5981.100
2021-08-29 22:00:00,2021-08-29 23:00:00,5939.700
2021-08-29 23:00:00,2021-08-30 00:00:00,5779.800
2021-08-30 00:00:00,2021-08-30 01:00:00,6025.100
2021-08-30 01:00:00,2021-08-30 02:00:00,5845.400
2021-08-30 02:00:00,2021-08-30 03:00:00,6314.800
2021-08-30 03:00:00,2021-08-30 04:00:00,6747.100
2021-08-30 04:00:00,2021-08-30 05:00:00,6757.600
2021-08-30 05:00:00,2021-08-30 06:00:00,5892.300
2021-08-30 06:00:00,2021-08-30 07:00:00,6745.500
2021-08-30 07:00:00,2021-08-30 08:00:00,7547.300
2021-08-30 08:00:00,2021-08-30 09:00:00,7926.000
2021-08-30 09:00:00,2021-08-30 10:00:00,7998.900
2021-08-30 10:00:00,2021-08-30 11:00:00,8096.400
2021-08-30 11:00:00,2021-08-30 12:00:00,8238.500
2021-08-30 12:00:00,2021-08-30 13:00:00,8087.300
2021-08-30 13:00:00,2021-08-30 14:00:00,8088.600
2021-08-30 14:00:00,2021-08-30 15:00:00,8020.600
2021-08-30 15:00:00,2021-08-30 16:00:00,7947.300
2021-08-30 16:00:00,2021-08-30 17:00:00,7804.400
2021-08-30 17:00:00,2021-08-30 18:00:00,7713.000
2021-08-30 18:00:00,2021-08-30 19:00:00,7710.600
2021-08-30 19:00:00,2021-08-30 20:00:00,7584.300
2021-08-30 20:00:00,2021-08-30 21:00:00,7286.500
2021-08-30 21:00:00,2021-08-30 22:00:00,6771.200
2021-08-30 22:00:00,2021-08-30 23:00:00,6473.200
2021-08-30 23:00:00,2021-08-31 00:00:00,6248.100
2021-08-31 00:00:00,2021-08-31 01:00:00,5929.200
2021-08-31 01:00:00,2021-08-31 02:00:00,5933.800
2021-08-31 02:00:00,2021-08-31 03:00:00,6007.500
2021-08-31 03:00:00,2021-08-31 04:00:00,6215.500
2021-08-31 04:00:00,2021-08-31 05:00:00,6269.100
2021-08-31 05:00:00,2021-08-31 06:00:00,6104.500
2021-08-31 06:00:00,2021-08-31 07:00:00,6979.000
2021-08-31 07:00:00,2021-08-31 08:00:00,7717.400
2021-08-31 08:00:00,2021-08-31 09:00:00,8129.100
2021-08-31 09:00:00,2021-08-31 10:00:00,8311.900
2021-08-31 10:00:00,2021-08-31 11:00:00,8421.500
2021-08-31 11:00:00,2021-08-31 12:00:00,8543.200
2021-08-31 12:00:00,2021-08-31 13:00:00,8291.200
2021-08-31 13:00:00,2021-08-31 14:00:00,8175.500
2021-08-31 14:00:00,2021-08-31 15:00:00,8128.500
2021-08-31 15:00:00,2021-08-31 16:00:00,8060.200
2021-08-31 16:00:00,2021-08-31 17:00:00,7941.300
2021-08-31 17:00:00,2021-08-31 18:00:00,7912.000
2021-08-31 18:00:00,2021-08-31 19:00:00,7844.700
2021-08-31 19:00:00,2021-08-31 20:00:00,7662.700
2021-08-31 20:00:00,2021-08-31 21:00:00,7385.800
2021-08-31 21:00:00,2021-08-31 22:00:00,6863.900
2021-08-31 22:00:00,2021-08-31 23:00:00,6524.700
2021-08-31 23:00:00,2021-09-01 00:00:00,6072.300
2021-09-01 00:00:00,2021-09-01 01:00:00,5802.400
2021-09-01 01:00:00,2021-09-01 02:00:00,5461.800
2021-09-01 02:00:00,2021-09-01 03:00:00,5386.400
2021-09-01 03:00:00,2021-09-01 04:00:00,5303.800
2021-09-01 04:00:00,2021-09-01 05:00:00,5422.900
2021-09-01 05:00:00,2021-09-01 06:00:00,5974.500
2021-09-01 06:00:00,2021-09-01 07:00:00,6945.900
2021-09-01 07:00:00,2021-09-01 08:00:00,7658.900
2021-09-01 08:00:00,2021-09-01 09:00:00,8029.000
2021-09-01 09:00:00,2021-09-01 10:00:00,8038.200
2021-09-01 10:00:00,2021-09-01 11:00:00,8096.400
2021-09-01 11:00:00,2021-09-01 12:00:00,8184.900
2021-09-01 12:00:00,2021-09-01 13:00:00,7919.100
2021-09-01 13:00:00,2021-09-01 14:00:00,7766.100
2021-09-01 14:00:00,2021-09-01 15:00:00,7591.800
2021-09-01 15:00:00,2021-09-01 16:00:00,7501.100
2021-09-01 16:00:00,2021-09-01 17:00:00,7456.800
2021-09-01 17:00:00,2021-09-01 18:00:00,7495.900
2021-09-01 18:00:00,2021-09-01 19:00:00,7597.800
2021-09-01 19:00:00,2021-09-01 20:00:00,7600.500
2021-09-01 20:00:00,2021-09-01 21:00:00,7450.300
2021-09-01 21:00:00,2021-09-01 22:00:00,6869.500
2021-09-01 22:00:00,2021-09-01 23:00:00,6543.900
2021-09-01 23:00:00,2021-09-02 00:00:00,6066.500
2021-09-02 00:00:00,2021-09-02 01:00:00,5783.300
2021-09-02 01:00:00,2021-09-02 02:00:00,5476.500
2021-09-02 02:00:00,2021-09-02 03:00:00,5365.700
2021-09-02 03:00:00,2021-09-02 04:00:00,5221.300
2021-09-02 04:00:00,2021-09-02 05:00:00,5392.000
2021-09-02 05:00:00,2021-09-02 06:00:00,5948.800
2021-09-02 06:00:00,2021-09-02 07:00:00,6980.000
2021-09-02 07:00:00,2021-09-02 08:00:00,7676.700
2021-09-02 08:00:00,2021-09-02 09:00:00,7926.700
2021-09-02 09:00:00,2021-09-02 10:00:00,7957.600
2021-09-02 10:00:00,2021-09-02 11:00:00,7956.300
2021-09-02 11:00:00,2021-09-02 12:00:00,8034.900
2021-09-02 12:00:00,2021-09-02 13:00:00,7870.200
2021-09-02 13:00:00,2021-09-02 14:00:00,7767.000
2021-09-02 14:00:00,2021-09-02 15:00:00,7661.500
2021-09-02 15:00:00,2021-09-02 16:00:00,7571.000
2021-09-02 16:00:00,2021-09-02 17:00:00,7528.800
2021-09-02 17:00:00,2021-09-02 18:00:00,7574.300
2021-09-02 18:00:00,2021-09-02 19:00:00,7595.300
2021-09-02 19:00:00,2021-09-02 20:00:00,7604.000
2021-09-02 20:00:00,2021-09-02 21:00:00,7462.400
2021-09-02 21:00:00,2021-09-02 22:00:00,6860.700
2021-09-02 22:00:00,2021-09-02 23:00:00,6516.800
2021-09-02 23:00:00,2021-09-03 00:00:00,6010.600
2021-09-03 00:00:00,2021-09-03 01:00:00,5723.600
2021-09-03 01:00:00,2021-09-03 02:00:00,5445.400
2021-09-03 02:00:00,2021-09-03 03:00:00,5298.800
2021-09-03 03:00:00,2021-09-03 04:00:00,5235.700
2021-09-03 04:00:00,2021-09-03 05:00:00,5360.800
2021-09-03 05:00:00,2021-09-03 06:00:00,5941.400
2021-09-03 06:00:00,2021-09-03 07:00:00,6888.300
2021-09-03 07:00:00,2021-09-03 08:00:00,7579.600
2021-09-03 08:00:00,2021-09-03 09:00:00,7859.600
2021-09-03 09:00:00,2021-09-03 10:00:00,7864.100
2021-09-03 10:00:00,2021-09-03 11:00:00,7874.400
2021-09-03 11:00:00,2021-09-03 12:00:00,7930.400
2021-09-03 12:00:00,2021-09-03 13:00:00,7629.300
2021-09-03 13:00:00,2021-09-03 14:00:00,7445.800
2021-09-03 14:00:00,2021-09-03 15:00:00,7286.300
2021-09-03 15:00:00,2021-09-03 16:00:00,7207.000
2021-09-03 16:00:00,2021-09-03 17:00:00,7147.900
2021-09-03 17:00:00,2021-09-03 18:00:00,7274.700
2021-09-03 18:00:00,2021-09-03 19:00:00,7338.900
2021-09-03 19:00:00,2021-09-03 20:00:00,7338.700
2021-09-03 20:00:00,2021-09-03 21:00:00,7170.000
2021-09-03 21:00:00,2021-09-03 22:00:00,6529.700
2021-09-03 22:00:00,2021-09-03 23:00:00,6234.100
2021-09-03 23:00:00,2021-09-04 00:00:00,5732.100
2021-09-04 00:00:00,2021-09-04 01:00:00,5464.100
2021-09-04 01:00:00,2021-09-04 02:00:00,5150.000
2021-09-04 02:00:00,2021-09-04 03:00:00,5036.600
2021-09-04 03:00:00,2021-09-04 04:00:00,4883.900
2021-09-04 04:00:00,2021-09-04 05:00:00,4877.600
2021-09-04 05:00:00,2021-09-04 06:00:00,5111.800
2021-09-04 06:00:00,2021-09-04 07:00:00,5501.300
2021-09-04 07:00:00,2021-09-04 08:00:00,5862.300
2021-09-04 08:00:00,2021-09-04 09:00:00,6258.900
2021-09-04 09:00:00,2021-09-04 10:00:00,6451.400
2021-09-04 10:00:00,2021-09-04 11:00:00,6516.000
2021-09-04 11:00:00,2021-09-04 12:00:00,6561.300
2021-09-04 12:00:00,2021-09-04 13:00:00,6343.300
2021-09-04 13:00:00,2021-09-04 14:00:00,6152.200
2021-09-04 14:00:00,2021-09-04 15:00:00,6065.800
2021-09-04 15:00:00,2021-09-04 16:00:00,6062.100
2021-09-04 16:00:00,2021-09-04 17:00:00,6085.600
2021-09-04 17:00:00,2021-09-04 18:00:00,6146.800
2021-09-04 18:00:00,2021-09-04 19:00:00,6180.400
2021-09-04 19:00:00,2021-09-04 20:00:00,6268.400
2021-09-04 20:00:00,2021-09-04 21:00:00,6283.100
2021-09-04 21:00:00,2021-09-04 22:00:00,5890.000
2021-09-04 22:00:00,2021-09-04 23:00:00,5702.300
2021-09-04 23:00:00,2021-09-05 00:00:00,5312.000
2021-09-05 00:00:00,2021-09-05 01:00:00,5037.500
2021-09-05 01:00:00,2021-09-05 02:00:00,4779.300
2021-09-05 02:00:00,2021-09-05 03:00:00,4702.500
2021-09-05 03:00:00,2021-09-05 04:00:00,4527.000
2021-09-05 04:00:00,2021-09-05 05:00:00,4487.500
2021-09-05 05:00:00,2021-09-05 06:00:00,4645.200
2021-09-05 06:00:00,2021-09-05 07:00:00,4838.200
2021-09-05 07:00:00,2021-09-05 08:00:00,5141.800
2021-09-05 08:00:00,2021-09-05 09:00:00,5465.700
2021-09-05 09:00:00,2021-09-05 10:00:00,5693.400
2021-09-05 10:00:00,2021-09-05 11:00:00,5957.900
2021-09-05 11:00:00,2021-09-05 12:00:00,6088.500
2021-09-05 12:00:00,2021-09-05 13:00:00,5905.900
2021-09-05 13:00:00,2021-09-05 14:00:00,5737.200
2021-09-05 14:00:00,2021-09-05 15:00:00,5570.000
2021-09-05 15:00:00,2021-09-05 16:00:00,5511.700
2021-09-05 16:00:00,2021-09-05 17:00:00,5593.900
2021-09-05 17:00:00,2021-09-05 18:00:00,5755.600
2021-09-05 18:00:00,2021-09-05 19:00:00,5961.300
2021-09-05 19:00:00,2021-09-05 20:00:00,6214.900
2021-09-05 20:00:00,2021-09-05 21:00:00,6231.900
2021-09-05 21:00:00,2021-09-05 22:00:00,5813.700
2021-09-05 22:00:00,2021-09-05 23:00:00,5743.000
2021-09-05 23:00:00,2021-09-06 00:00:00,5394.300
2021-09-06 00:00:00,2021-09-06 01:00:00,5187.300
2021-09-06 01:00:00,2021-09-06 02:00:00,4970.700
2021-09-06 02:00:00,2021-09-06 03:00:00,4869.600
2021-09-06 03:00:00,2021-09-06 04:00:00,4806.700
2021-09-06 04:00:00,2021-09-06 05:00:00,4962.800
2021-09-06 05:00:00,2021-09-06 06:00:00,5662.800
2021-09-06 06:00:00,2021-09-06 07:00:00,6834.700
2021-09-06 07:00:00,2021-09-06 08:00:00,7550.600
2021-09-06 08:00:00,2021-09-06 09:00:00,7864.400
2021-09-06 09:00:00,2021-09-06 10:00:00,7834.800
2021-09-06 10:00:00,2021-09-06 11:00:00,7943.800
2021-09-06 11:00:00,2021-09-06 12:00:00,8010.000
2021-09-06 12:00:00,2021-09-06 13:00:00,7755.800
2021-09-06 13:00:00,2021-09-06 14:00:00,7672.900
2021-09-06 14:00:00,2021-09-06 15:00:00,7609.700
2021-09-06 15:00:00,2021-09-06 16:00:00,7587.200
2021-09-06 16:00:00,2021-09-06 17:00:00,7583.800
2021-09-06 17:00:00,2021-09-06 18:00:00,7659.800
2021-09-06 18:00:00,2021-09-06 19:00:00,7710.400
2021-09-06 19:00:00,2021-09-06 20:00:00,7687.400
2021-09-06 20:00:00,2021-09-06 21:00:00,7419.100
2021-09-06 21:00:00,2021-09-06 22:00:00,6811.200
2021-09-06 22:00:00,2021-09-06 23:00:00,6493.600
2021-09-06 23:00:00,2021-09-07 00:00:00,5941.500
2021-09-07 00:00:00,2021-09-07 01:00:00,5653.300
2021-09-07 01:00:00,2021-09-07 02:00:00,5350.800
2021-09-07 02:00:00,2021-09-07 03:00:00,5268.100
2021-09-07 03:00:00,2021-09-07 04:00:00,5150.900
2021-09-07 04:00:00,2021-09-07 05:00:00,5280.000
2021-09-07 05:00:00,2021-09-07 06:00:00,5874.500
2021-09-07 06:00:00,2021-09-07 07:00:00,6922.500
2021-09-07 07:00:00,2021-09-07 08:00:00,7659.000
2021-09-07 08:00:00,2021-09-07 09:00:00,7939.400
2021-09-07 09:00:00,2021-09-07 10:00:00,8004.200
2021-09-07 10:00:00,2021-09-07 11:00:00,8113.000
2021-09-07 11:00:00,2021-09-07 12:00:00,8221.800
2021-09-07 12:00:00,2021-09-07 13:00:00,8019.100
2021-09-07 13:00:00,2021-09-07 14:00:00,8018.100
2021-09-07 14:00:00,2021-09-07 15:00:00,7941.300
2021-09-07 15:00:00,2021-09-07 16:00:00,7859.400
2021-09-07 16:00:00,2021-09-07 17:00:00,7720.300
2021-09-07 17:00:00,2021-09-07 18:00:00,7704.400
2021-09-07 18:00:00,2021-09-07 19:00:00,7765.900
