Time from [CET/CEST],Time to [CET/CEST],Power [MW]
2019-01-05 13:30:00,2019-01-05 13:45:00,8504.800
2019-01-05 13:45:00,2019-01-05 14:00:00,8452.800
2019-01-05 14:00:00,2019-01-05 14:15:00,8413.200
2019-01-05 14:15:00,2019-01-05 14:30:00,8376.000
2019-01-05 14:30:00,2019-01-05 14:45:00,8396.000
2019-01-05 14:45:00,2019-01-05 15:00:00,8370.800
2019-01-05 15:00:00,2019-01-05 15:15:00,8384.800
2019-01-05 15:15:00,2019-01-05 15:30:00,8375.600
2019-01-05 15:30:00,2019-01-05 15:45:00,8395.600
2019-01-05 15:45:00,2019-01-05 16:00:00,8426.000
2019-01-05 16:00:00,2019-01-05 16:15:00,8458.000
2019-01-05 16:15:00,2019-01-05 16:30:00,8497.600
2019-01-05 16:30:00,2019-01-05 16:45:00,8595.600
2019-01-05 16:45:00,2019-01-05 17:00:00,8732.800
2019-01-05 17:00:00,2019-01-05 17:15:00,8872.800
2019-01-05 17:15:00,2019-01-05 17:30:00,8856.000
2019-01-05 17:30:00,2019-01-05 17:45:00,8858.000
2019-01-05 17:45:00,2019-01-05 18:00:00,8839.600
2019-01-05 18:00:00,2019-01-05 18:15:00,8786.800
2019-01-05 18:15:00,2019-01-05 18:30:00,8649.600
2019-01-05 18:30:00,2019-01-05 18:45:00,8550.000
2019-01-05 18:45:00,2019-01-05 19:00:00,8437.200
2019-01-05 19:00:00,2019-01-05 19:15:00,8174.800
2019-01-05 19:15:00,2019-01-05 19:30:00,8027.600
2019-01-05 19:30:00,2019-01-05 19:45:00,7942.800
2019-01-05 19:45:00,2019-01-05 20:00:00,7849.200
2019-01-05 20:00:00,2019-01-05 20:15:00,7804.000
2019-01-05 20:15:00,2019-01-05 20:30:00,7694.400
2019-01-05 20:30:00,2019-01-05 20:45:00,7602.800
2019-01-05 20:45:00,2019-01-05 21:00:00,7449.600
2019-01-05 21:00:00,2019-01-05 21:15:00,7290.800
2019-01-05 21:15:00,2019-01-05 21:30:00,7165.600
2019-01-05 21:30:00,2019-01-05 21:45:00,7031.600
2019-01-05 21:45:00,2019-01-05 22:00:00,6941.200
2019-01-05 22:00:00,2019-01-05 22:15:00,7153.600
2019-01-05 22:15:00,2019-01-05 22:30:00,7092.000
2019-01-05 22:30:00,2019-01-05 22:45:00,6958.400
2019-01-05 22:45:00,2019-01-05 23:00:00,6873.600
2019-01-05 23:00:00,2019-01-05 23:15:00,6766.800
2019-01-05 23:15:00,2019-01-05 23:30:00,6631.200
2019-01-05 23:30:00,2019-01-05 23:45:00,6551.600
2019-01-05 23:45:00,2019-01-06 00:00:00,6430.800
2019-01-06 00:00:00,2019-01-06 00:15:00,6386.400
2019-01-06 00:15:00,2019-01-06 00:30:00,6302.400
2019-01-06 00:30:00,2019-01-06 00:45:00,6232.400
2019-01-06 00:45:00,2019-01-06 01:00:00,6133.600
2019-01-06 01:00:00,2019-01-06 01:15:00,6161.200
2019-01-06 01:15:00,2019-01-06 01:30:00,6072.000
2019-01-06 01:30:00,2019-01-06 01:45:00,5982.000
2019-01-06 01:45:00,2019-01-06 02:00:00,5896.400
2019-01-06 02:00:00,2019-01-06 02:15:00,5964.000
2019-01-06 02:15:00,2019-01-06 02:30:00,5914.000
2019-01-06 02:30:00,2019-01-06 02:45:00,5853.200
2019-01-06 02:45:00,2019-01-06 03:00:00,5786.000
2019-01-06 03:00:00,2019-01-06 03:15:00,5734.400
2019-01-06 03:15:00,2019-01-06 03:30:00,5707.200
2019-01-06 03:30:00,2019-01-06 03:45:00,5714.000
2019-01-06 03:45:00,2019-01-06 04:00:00,5690.400
2019-01-06 04:00:00,2019-01-06 04:15:00,5654.800
2019-01-06 04:15:00,2019-01-06 04:30:00,5614.400
2019-01-06 04:30:00,2019-01-06 04:45:00,5627.600
2019-01-06 04:45:00,2019-01-06 05:00:00,5666.400
2019-01-06 05:00:00,2019-01-06 05:15:00,5795.600
2019-01-06 05:15:00,2019-01-06 05:30:00,5828.000
2019-01-06 05:30:00,2019-01-06 05:45:00,5856.800
2019-01-06 05:45:00,2019-01-06 06:00:00,5887.600
2019-01-06 06:00:00,2019-01-06 06:15:00,5956.800
2019-01-06 06:15:00,2019-01-06 06:30:00,6028.800
2019-01-06 06:30:00,2019-01-06 06:45:00,6098.800
2019-01-06 06:45:00,2019-01-06 07:00:00,6166.800
2019-01-06 07:00:00,2019-01-06 07:15:00,6482.400
2019-01-06 07:15:00,2019-01-06 07:30:00,6588.400
2019-01-06 07:30:00,2019-01-06 07:45:00,6673.200
2019-01-06 07:45:00,2019-01-06 08:00:00,6746.000
2019-01-06 08:00:00,2019-01-06 08:15:00,6852.800
2019-01-06 08:15:00,2019-01-06 08:30:00,6948.400
2019-01-06 08:30:00,2019-01-06 08:45:00,7096.000
2019-01-06 08:45:00,2019-01-06 09:00:00,7182.400
2019-01-06 09:00:00,2019-01-06 09:15:00,7297.600
2019-01-06 09:15:00,2019-01-06 09:30:00,7367.600
2019-01-06 09:30:00,2019-01-06 09:45:00,7456.000
2019-01-06 09:45:00,2019-01-06 10:00:00,7538.000
2019-01-06 10:00:00,2019-01-06 10:15:00,7610.400
2019-01-06 10:15:00,2019-01-06 10:30:00,7715.200
2019-01-06 10:30:00,2019-01-06 10:45:00,7792.000
2019-01-06 10:45:00,2019-01-06 11:00:00,7875.600
2019-01-06 11:00:00,2019-01-06 11:15:00,7893.600
2019-01-06 11:15:00,2019-01-06 11:30:00,7958.000
2019-01-06 11:30:00,2019-01-06 11:45:00,7979.200
2019-01-06 11:45:00,2019-01-06 12:00:00,7939.600
2019-01-06 12:00:00,2019-01-06 12:15:00,7955.200
2019-01-06 12:15:00,2019-01-06 12:30:00,7845.600
2019-01-06 12:30:00,2019-01-06 12:45:00,7756.000
2019-01-06 12:45:00,2019-01-06 13:00:00,7698.000
2019-01-06 13:00:00,2019-01-06 13:15:00,7705.600
2019-01-06 13:15:00,2019-01-06 13:30:00,7668.400
2019-01-06 13:30:00,2019-01-06 13:45:00,7610.000
2019-01-06 13:45:00,2019-01-06 14:00:00,7560.000
2019-01-06 14:00:00,2019-01-06 14:15:00,7521.200
2019-01-06 14:15:00,2019-01-06 14:30:00,7474.400
2019-01-06 14:30:00,2019-01-06 14:45:00,7469.600
2019-01-06 14:45:00,2019-01-06 15:00:00,7450.400
2019-01-06 15:00:00,2019-01-06 15:15:00,7486.000
2019-01-06 15:15:00,2019-01-06 15:30:00,7503.600
2019-01-06 15:30:00,2019-01-06 15:45:00,7530.400
2019-01-06 15:45:00,2019-01-06 16:00:00,7546.800
2019-01-06 16:00:00,2019-01-06 16:15:00,7562.800
2019-01-06 16:15:00,2019-01-06 16:30:00,7672.800
2019-01-06 16:30:00,2019-01-06 16:45:00,7893.200
2019-01-06 16:45:00,2019-01-06 17:00:00,8018.800
2019-01-06 17:00:00,2019-01-06 17:15:00,8087.600
2019-01-06 17:15:00,2019-01-06 17:30:00,8127.200
2019-01-06 17:30:00,2019-01-06 17:45:00,8098.400
2019-01-06 17:45:00,2019-01-06 18:00:00,8102.000
2019-01-06 18:00:00,2019-01-06 18:15:00,8135.600
2019-01-06 18:15:00,2019-01-06 18:30:00,8080.400
2019-01-06 18:30:00,2019-01-06 18:45:00,8045.600
2019-01-06 18:45:00,2019-01-06 19:00:00,8014.400
2019-01-06 19:00:00,2019-01-06 19:15:00,7826.400
2019-01-06 19:15:00,2019-01-06 19:30:00,7764.800
2019-01-06 19:30:00,2019-01-06 19:45:00,7727.600
2019-01-06 19:45:00,2019-01-06 20:00:00,7647.600
2019-01-06 20:00:00,2019-01-06 20:15:00,7620.000
2019-01-06 20:15:00,2019-01-06 20:30:00,7481.600
2019-01-06 20:30:00,2019-01-06 20:45:00,7449.600
2019-01-06 20:45:00,2019-01-06 21:00:00,7324.800
2019-01-06 21:00:00,2019-01-06 21:15:00,7218.000
2019-01-06 21:15:00,2019-01-06 21:30:00,7127.200
2019-01-06 21:30:00,2019-01-06 21:45:00,7085.600
2019-01-06 21:45:00,2019-01-06 22:00:00,7048.800
2019-01-06 22:00:00,2019-01-06 22:15:00,7234.800
2019-01-06 22:15:00,2019-01-06 22:30:00,7217.200
2019-01-06 22:30:00,2019-01-06 22:45:00,7165.600
2019-01-06 22:45:00,2019-01-06 23:00:00,7100.000
2019-01-06 23:00:00,2019-01-06 23:15:00,6930.400
2019-01-06 23:15:00,2019-01-06 23:30:00,6789.200
2019-01-06 23:30:00,2019-01-06 23:45:00,6685.200
2019-01-06 23:45:00,2019-01-07 00:00:00,6609.200
2019-01-07 00:00:00,2019-01-07 00:15:00,6533.200
2019-01-07 00:15:00,2019-01-07 00:30:00,6458.800
2019-01-07 00:30:00,2019-01-07 00:45:00,6340.000
2019-01-07 00:45:00,2019-01-07 01:00:00,6215.600
2019-01-07 01:00:00,2019-01-07 01:15:00,6206.000
2019-01-07 01:15:00,2019-01-07 01:30:00,6127.600
2019-01-07 01:30:00,2019-01-07 01:45:00,6035.200
2019-01-07 01:45:00,2019-01-07 02:00:00,5989.600
2019-01-07 02:00:00,2019-01-07 02:15:00,6037.200
2019-01-07 02:15:00,2019-01-07 02:30:00,5981.200
2019-01-07 02:30:00,2019-01-07 02:45:00,5931.200
2019-01-07 02:45:00,2019-01-07 03:00:00,5896.400
2019-01-07 03:00:00,2019-01-07 03:15:00,5878.000
2019-01-07 03:15:00,2019-01-07 03:30:00,5853.600
2019-01-07 03:30:00,2019-01-07 03:45:00,5879.200
2019-01-07 03:45:00,2019-01-07 04:00:00,5889.200
2019-01-07 04:00:00,2019-01-07 04:15:00,5916.400
2019-01-07 04:15:00,2019-01-07 04:30:00,5990.000
2019-01-07 04:30:00,2019-01-07 04:45:00,6127.600
2019-01-07 04:45:00,2019-01-07 05:00:00,6260.000
2019-01-07 05:00:00,2019-01-07 05:15:00,6565.200
2019-01-07 05:15:00,2019-01-07 05:30:00,6749.600
2019-01-07 05:30:00,2019-01-07 05:45:00,6985.600
2019-01-07 05:45:00,2019-01-07 06:00:00,7278.800
2019-01-07 06:00:00,2019-01-07 06:15:00,7666.400
2019-01-07 06:15:00,2019-01-07 06:30:00,8061.200
2019-01-07 06:30:00,2019-01-07 06:45:00,8358.800
2019-01-07 06:45:00,2019-01-07 07:00:00,8560.800
2019-01-07 07:00:00,2019-01-07 07:15:00,9082.400
2019-01-07 07:15:00,2019-01-07 07:30:00,9260.800
2019-01-07 07:30:00,2019-01-07 07:45:00,9392.000
2019-01-07 07:45:00,2019-01-07 08:00:00,9432.000
2019-01-07 08:00:00,2019-01-07 08:15:00,9499.200
2019-01-07 08:15:00,2019-01-07 08:30:00,9550.800
2019-01-07 08:30:00,2019-01-07 08:45:00,9644.800
2019-01-07 08:45:00,2019-01-07 09:00:00,9682.400
2019-01-07 09:00:00,2019-01-07 09:15:00,9667.200
2019-01-07 09:15:00,2019-01-07 09:30:00,9691.200
2019-01-07 09:30:00,2019-01-07 09:45:00,9768.800
2019-01-07 09:45:00,2019-01-07 10:00:00,9786.000
2019-01-07 10:00:00,2019-01-07 10:15:00,9764.800
2019-01-07 10:15:00,2019-01-07 10:30:00,9854.400
2019-01-07 10:30:00,2019-01-07 10:45:00,9874.000
2019-01-07 10:45:00,2019-01-07 11:00:00,9891.200
2019-01-07 11:00:00,2019-01-07 11:15:00,9902.800
2019-01-07 11:15:00,2019-01-07 11:30:00,9964.800
2019-01-07 11:30:00,2019-01-07 11:45:00,9928.000
2019-01-07 11:45:00,2019-01-07 12:00:00,9914.400
2019-01-07 12:00:00,2019-01-07 12:15:00,9902.400
2019-01-07 12:15:00,2019-01-07 12:30:00,9869.200
2019-01-07 12:30:00,2019-01-07 12:45:00,9798.400
2019-01-07 12:45:00,2019-01-07 13:00:00,9801.600
2019-01-07 13:00:00,2019-01-07 13:15:00,9833.200
2019-01-07 13:15:00,2019-01-07 13:30:00,9820.400
2019-01-07 13:30:00,2019-01-07 13:45:00,9767.200
2019-01-07 13:45:00,2019-01-07 14:00:00,9729.200
2019-01-07 14:00:00,2019-01-07 14:15:00,9687.600
2019-01-07 14:15:00,2019-01-07 14:30:00,9686.400
2019-01-07 14:30:00,2019-01-07 14:45:00,9680.400
2019-01-07 14:45:00,2019-01-07 15:00:00,9688.000
2019-01-07 15:00:00,2019-01-07 15:15:00,9716.800
2019-01-07 15:15:00,2019-01-07 15:30:00,9696.000
2019-01-07 15:30:00,2019-01-07 15:45:00,9680.000
2019-01-07 15:45:00,2019-01-07 16:00:00,9650.400
2019-01-07 16:00:00,2019-01-07 16:15:00,9724.400
2019-01-07 16:15:00,2019-01-07 16:30:00,9766.400
2019-01-07 16:30:00,2019-01-07 16:45:00,9808.800
2019-01-07 16:45:00,2019-01-07 17:00:00,9940.800
2019-01-07 17:00:00,2019-01-07 17:15:00,9975.200
2019-01-07 17:15:00,2019-01-07 17:30:00,9988.400
2019-01-07 17:30:00,2019-01-07 17:45:00,10025.200
2019-01-07 17:45:00,2019-01-07 18:00:00,10005.600
2019-01-07 18:00:00,2019-01-07 18:15:00,9963.600
2019-01-07 18:15:00,2019-01-07 18:30:00,9881.200
2019-01-07 18:30:00,2019-01-07 18:45:00,9803.600
2019-01-07 18:45:00,2019-01-07 19:00:00,9729.200
2019-01-07 19:00:00,2019-01-07 19:15:00,9461.600
2019-01-07 19:15:00,2019-01-07 19:30:00,9329.200
2019-01-07 19:30:00,2019-01-07 19:45:00,9218.800
2019-01-07 19:45:00,2019-01-07 20:00:00,9094.800
2019-01-07 20:00:00,2019-01-07 20:15:00,8953.200
2019-01-07 20:15:00,2019-01-07 20:30:00,8798.000
2019-01-07 20:30:00,2019-01-07 20:45:00,8702.000
2019-01-07 20:45:00,2019-01-07 21:00:00,8591.600
2019-01-07 21:00:00,2019-01-07 21:15:00,8315.200
2019-01-07 21:15:00,2019-01-07 21:30:00,8175.600
2019-01-07 21:30:00,2019-01-07 21:45:00,8030.000
2019-01-07 21:45:00,2019-01-07 22:00:00,7890.400
2019-01-07 22:00:00,2019-01-07 22:15:00,8037.200
2019-01-07 22:15:00,2019-01-07 22:30:00,7946.000
2019-01-07 22:30:00,2019-01-07 22:45:00,7822.400
2019-01-07 22:45:00,2019-01-07 23:00:00,7750.000
2019-01-07 23:00:00,2019-01-07 23:15:00,7654.000
2019-01-07 23:15:00,2019-01-07 23:30:00,7462.800
2019-01-07 23:30:00,2019-01-07 23:45:00,7359.200
2019-01-07 23:45:00,2019-01-08 00:00:00,7246.000
2019-01-08 00:00:00,2019-01-08 00:15:00,7227.200
2019-01-08 00:15:00,2019-01-08 00:30:00,7120.800
2019-01-08 00:30:00,2019-01-08 00:45:00,7002.800
2019-01-08 00:45:00,2019-01-08 01:00:00,6936.400
2019-01-08 01:00:00,2019-01-08 01:15:00,6964.800
2019-01-08 01:15:00,2019-01-08 01:30:00,6897.200
2019-01-08 01:30:00,2019-01-08 01:45:00,6832.000
2019-01-08 01:45:00,2019-01-08 02:00:00,6781.200
2019-01-08 02:00:00,2019-01-08 02:15:00,6819.600
2019-01-08 02:15:00,2019-01-08 02:30:00,6795.200
2019-01-08 02:30:00,2019-01-08 02:45:00,6688.400
2019-01-08 02:45:00,2019-01-08 03:00:00,6675.600
2019-01-08 03:00:00,2019-01-08 03:15:00,6642.400
2019-01-08 03:15:00,2019-01-08 03:30:00,6578.800
2019-01-08 03:30:00,2019-01-08 03:45:00,6574.400
2019-01-08 03:45:00,2019-01-08 04:00:00,6592.800
2019-01-08 04:00:00,2019-01-08 04:15:00,6602.400
2019-01-08 04:15:00,2019-01-08 04:30:00,6655.200
2019-01-08 04:30:00,2019-01-08 04:45:00,6728.400
2019-01-08 04:45:00,2019-01-08 05:00:00,6789.600
2019-01-08 05:00:00,2019-01-08 05:15:00,7051.200
2019-01-08 05:15:00,2019-01-08 05:30:00,7221.200
2019-01-08 05:30:00,2019-01-08 05:45:00,7492.400
2019-01-08 05:45:00,2019-01-08 06:00:00,7751.600
2019-01-08 06:00:00,2019-01-08 06:15:00,8044.800
2019-01-08 06:15:00,2019-01-08 06:30:00,8367.200
2019-01-08 06:30:00,2019-01-08 06:45:00,8678.800
2019-01-08 06:45:00,2019-01-08 07:00:00,8868.400
2019-01-08 07:00:00,2019-01-08 07:15:00,9169.200
2019-01-08 07:15:00,2019-01-08 07:30:00,9388.400
2019-01-08 07:30:00,2019-01-08 07:45:00,9571.200
2019-01-08 07:45:00,2019-01-08 08:00:00,9715.200
2019-01-08 08:00:00,2019-01-08 08:15:00,9781.600
2019-01-08 08:15:00,2019-01-08 08:30:00,9826.000
2019-01-08 08:30:00,2019-01-08 08:45:00,9952.400
2019-01-08 08:45:00,2019-01-08 09:00:00,9982.000
2019-01-08 09:00:00,2019-01-08 09:15:00,9969.600
2019-01-08 09:15:00,2019-01-08 09:30:00,10012.400
2019-01-08 09:30:00,2019-01-08 09:45:00,10056.800
2019-01-08 09:45:00,2019-01-08 10:00:00,10083.600
2019-01-08 10:00:00,2019-01-08 10:15:00,10159.200
2019-01-08 10:15:00,2019-01-08 10:30:00,10154.000
2019-01-08 10:30:00,2019-01-08 10:45:00,10187.200
2019-01-08 10:45:00,2019-01-08 11:00:00,10167.600
2019-01-08 11:00:00,2019-01-08 11:15:00,10140.800
2019-01-08 11:15:00,2019-01-08 11:30:00,10175.200
2019-01-08 11:30:00,2019-01-08 11:45:00,10146.000
2019-01-08 11:45:00,2019-01-08 12:00:00,10074.400
2019-01-08 12:00:00,2019-01-08 12:15:00,10056.000
2019-01-08 12:15:00,2019-01-08 12:30:00,9961.200
2019-01-08 12:30:00,2019-01-08 12:45:00,9882.800
2019-01-08 12:45:00,2019-01-08 13:00:00,9838.000
2019-01-08 13:00:00,2019-01-08 13:15:00,9858.000
2019-01-08 13:15:00,2019-01-08 13:30:00,9784.400
2019-01-08 13:30:00,2019-01-08 13:45:00,9770.400
2019-01-08 13:45:00,2019-01-08 14:00:00,9732.000
2019-01-08 14:00:00,2019-01-08 14:15:00,9644.000
2019-01-08 14:15:00,2019-01-08 14:30:00,9690.800
2019-01-08 14:30:00,2019-01-08 14:45:00,9668.400
2019-01-08 14:45:00,2019-01-08 15:00:00,9632.000
2019-01-08 15:00:00,2019-01-08 15:15:00,9649.600
2019-01-08 15:15:00,2019-01-08 15:30:00,9666.800
2019-01-08 15:30:00,2019-01-08 15:45:00,9660.400
2019-01-08 15:45:00,2019-01-08 16:00:00,9696.800
2019-01-08 16:00:00,2019-01-08 16:15:00,9728.400
2019-01-08 16:15:00,2019-01-08 16:30:00,9774.400
2019-01-08 16:30:00,2019-01-08 16:45:00,9922.400
2019-01-08 16:45:00,2019-01-08 17:00:00,10044.000
2019-01-08 17:00:00,2019-01-08 17:15:00,10080.800
2019-01-08 17:15:00,2019-01-08 17:30:00,10120.400
2019-01-08 17:30:00,2019-01-08 17:45:00,10139.200
2019-01-08 17:45:00,2019-01-08 18:00:00,10139.600
2019-01-08 18:00:00,2019-01-08 18:15:00,10043.600
2019-01-08 18:15:00,2019-01-08 18:30:00,9927.600
2019-01-08 18:30:00,2019-01-08 18:45:00,9904.000
2019-01-08 18:45:00,2019-01-08 19:00:00,9851.600
2019-01-08 19:00:00,2019-01-08 19:15:00,9644.000
2019-01-08 19:15:00,2019-01-08 19:30:00,9471.600
2019-01-08 19:30:00,2019-01-08 19:45:00,9379.600
2019-01-08 19:45:00,2019-01-08 20:00:00,9243.600
2019-01-08 20:00:00,2019-01-08 20:15:00,9106.000
2019-01-08 20:15:00,2019-01-08 20:30:00,8898.000
2019-01-08 20:30:00,2019-01-08 20:45:00,8765.200
2019-01-08 20:45:00,2019-01-08 21:00:00,8670.000
2019-01-08 21:00:00,2019-01-08 21:15:00,8453.600
2019-01-08 21:15:00,2019-01-08 21:30:00,8317.200
2019-01-08 21:30:00,2019-01-08 21:45:00,8123.600
2019-01-08 21:45:00,2019-01-08 22:00:00,8059.600
2019-01-08 22:00:00,2019-01-08 22:15:00,8208.400
2019-01-08 22:15:00,2019-01-08 22:30:00,8113.200
2019-01-08 22:30:00,2019-01-08 22:45:00,7968.000
2019-01-08 22:45:00,2019-01-08 23:00:00,7878.000
2019-01-08 23:00:00,2019-01-08 23:15:00,7744.800
2019-01-08 23:15:00,2019-01-08 23:30:00,7549.200
2019-01-08 23:30:00,2019-01-08 23:45:00,7441.200
2019-01-08 23:45:00,2019-01-09 00:00:00,7389.600
2019-01-09 00:00:00,2019-01-09 00:15:00,7302.400
2019-01-09 00:15:00,2019-01-09 00:30:00,7176.800
2019-01-09 00:30:00,2019-01-09 00:45:00,7040.000
2019-01-09 00:45:00,2019-01-09 01:00:00,7028.400
2019-01-09 01:00:00,2019-01-09 01:15:00,6958.000
2019-01-09 01:15:00,2019-01-09 01:30:00,6900.800
2019-01-09 01:30:00,2019-01-09 01:45:00,6856.400
2019-01-09 01:45:00,2019-01-09 02:00:00,6775.200
2019-01-09 02:00:00,2019-01-09 02:15:00,6796.400
2019-01-09 02:15:00,2019-01-09 02:30:00,6772.000
2019-01-09 02:30:00,2019-01-09 02:45:00,6735.600
2019-01-09 02:45:00,2019-01-09 03:00:00,6695.200
2019-01-09 03:00:00,2019-01-09 03:15:00,6692.400
2019-01-09 03:15:00,2019-01-09 03:30:00,6690.800
2019-01-09 03:30:00,2019-01-09 03:45:00,6672.400
2019-01-09 03:45:00,2019-01-09 04:00:00,6664.800
2019-01-09 04:00:00,2019-01-09 04:15:00,6703.200
2019-01-09 04:15:00,2019-01-09 04:30:00,6736.400
2019-01-09 04:30:00,2019-01-09 04:45:00,6830.400
2019-01-09 04:45:00,2019-01-09 05:00:00,6919.200
2019-01-09 05:00:00,2019-01-09 05:15:00,7070.800
2019-01-09 05:15:00,2019-01-09 05:30:00,7300.400
2019-01-09 05:30:00,2019-01-09 05:45:00,7528.400
2019-01-09 05:45:00,2019-01-09 06:00:00,7743.200
2019-01-09 06:00:00,2019-01-09 06:15:00,8023.200
2019-01-09 06:15:00,2019-01-09 06:30:00,8419.200
2019-01-09 06:30:00,2019-01-09 06:45:00,8684.800
2019-01-09 06:45:00,2019-01-09 07:00:00,8893.200
2019-01-09 07:00:00,2019-01-09 07:15:00,9336.000
2019-01-09 07:15:00,2019-01-09 07:30:00,9544.400
2019-01-09 07:30:00,2019-01-09 07:45:00,9649.200
2019-01-09 07:45:00,2019-01-09 08:00:00,9699.600
2019-01-09 08:00:00,2019-01-09 08:15:00,9764.400
2019-01-09 08:15:00,2019-01-09 08:30:00,9871.200
2019-01-09 08:30:00,2019-01-09 08:45:00,9896.000
2019-01-09 08:45:00,2019-01-09 09:00:00,9902.800
2019-01-09 09:00:00,2019-01-09 09:15:00,9879.600
2019-01-09 09:15:00,2019-01-09 09:30:00,9924.000
2019-01-09 09:30:00,2019-01-09 09:45:00,9951.200
2019-01-09 09:45:00,2019-01-09 10:00:00,9990.000
2019-01-09 10:00:00,2019-01-09 10:15:00,9939.200
2019-01-09 10:15:00,2019-01-09 10:30:00,9976.400
2019-01-09 10:30:00,2019-01-09 10:45:00,9996.800
2019-01-09 10:45:00,2019-01-09 11:00:00,10053.200
2019-01-09 11:00:00,2019-01-09 11:15:00,10021.200
2019-01-09 11:15:00,2019-01-09 11:30:00,10064.000
2019-01-09 11:30:00,2019-01-09 11:45:00,10070.000
2019-01-09 11:45:00,2019-01-09 12:00:00,10014.000
2019-01-09 12:00:00,2019-01-09 12:15:00,9988.400
2019-01-09 12:15:00,2019-01-09 12:30:00,9947.600
2019-01-09 12:30:00,2019-01-09 12:45:00,9930.800
2019-01-09 12:45:00,2019-01-09 13:00:00,9859.600
2019-01-09 13:00:00,2019-01-09 13:15:00,9894.400
2019-01-09 13:15:00,2019-01-09 13:30:00,9899.200
2019-01-09 13:30:00,2019-01-09 13:45:00,9877.200
2019-01-09 13:45:00,2019-01-09 14:00:00,9829.200
2019-01-09 14:00:00,2019-01-09 14:15:00,9813.600
2019-01-09 14:15:00,2019-01-09 14:30:00,9831.600
2019-01-09 14:30:00,2019-01-09 14:45:00,9854.400
2019-01-09 14:45:00,2019-01-09 15:00:00,9821.200
2019-01-09 15:00:00,2019-01-09 15:15:00,9878.800
2019-01-09 15:15:00,2019-01-09 15:30:00,9910.800
2019-01-09 15:30:00,2019-01-09 15:45:00,9916.000
2019-01-09 15:45:00,2019-01-09 16:00:00,9905.200
2019-01-09 16:00:00,2019-01-09 16:15:00,9940.000
2019-01-09 16:15:00,2019-01-09 16:30:00,9971.200
2019-01-09 16:30:00,2019-01-09 16:45:00,10118.800
2019-01-09 16:45:00,2019-01-09 17:00:00,10202.000
2019-01-09 17:00:00,2019-01-09 17:15:00,10191.600
2019-01-09 17:15:00,2019-01-09 17:30:00,10251.200
2019-01-09 17:30:00,2019-01-09 17:45:00,10262.800
2019-01-09 17:45:00,2019-01-09 18:00:00,10237.200
2019-01-09 18:00:00,2019-01-09 18:15:00,10165.600
2019-01-09 18:15:00,2019-01-09 18:30:00,10083.600
2019-01-09 18:30:00,2019-01-09 18:45:00,10013.600
2019-01-09 18:45:00,2019-01-09 19:00:00,9935.200
2019-01-09 19:00:00,2019-01-09 19:15:00,9684.000
2019-01-09 19:15:00,2019-01-09 19:30:00,9516.000
2019-01-09 19:30:00,2019-01-09 19:45:00,9377.600
2019-01-09 19:45:00,2019-01-09 20:00:00,9237.600
2019-01-09 20:00:00,2019-01-09 20:15:00,9074.400
2019-01-09 20:15:00,2019-01-09 20:30:00,8896.400
2019-01-09 20:30:00,2019-01-09 20:45:00,8780.400
2019-01-09 20:45:00,2019-01-09 21:00:00,8672.800
2019-01-09 21:00:00,2019-01-09 21:15:00,8459.200
2019-01-09 21:15:00,2019-01-09 21:30:00,8334.400
2019-01-09 21:30:00,2019-01-09 21:45:00,8156.400
2019-01-09 21:45:00,2019-01-09 22:00:00,8074.400
2019-01-09 22:00:00,2019-01-09 22:15:00,8200.800
2019-01-09 22:15:00,2019-01-09 22:30:00,8116.800
2019-01-09 22:30:00,2019-01-09 22:45:00,7904.000
2019-01-09 22:45:00,2019-01-09 23:00:00,7756.800
2019-01-09 23:00:00,2019-01-09 23:15:00,7698.400
2019-01-09 23:15:00,2019-01-09 23:30:00,7542.800
2019-01-09 23:30:00,2019-01-09 23:45:00,7430.000
2019-01-09 23:45:00,2019-01-10 00:00:00,7330.800
2019-01-10 00:00:00,2019-01-10 00:15:00,7276.400
2019-01-10 00:15:00,2019-01-10 00:30:00,7147.200
2019-01-10 00:30:00,2019-01-10 00:45:00,7097.200
2019-01-10 00:45:00,2019-01-10 01:00:00,7030.400
2019-01-10 01:00:00,2019-01-10 01:15:00,6996.000
2019-01-10 01:15:00,2019-01-10 01:30:00,6950.800
2019-01-10 01:30:00,2019-01-10 01:45:00,6910.400
2019-01-10 01:45:00,2019-01-10 02:00:00,6772.000
2019-01-10 02:00:00,2019-01-10 02:15:00,6789.200
2019-01-10 02:15:00,2019-01-10 02:30:00,6743.200
2019-01-10 02:30:00,2019-01-10 02:45:00,6732.000
2019-01-10 02:45:00,2019-01-10 03:00:00,6708.400
2019-01-10 03:00:00,2019-01-10 03:15:00,6705.600
2019-01-10 03:15:00,2019-01-10 03:30:00,6688.000
2019-01-10 03:30:00,2019-01-10 03:45:00,6680.000
2019-01-10 03:45:00,2019-01-10 04:00:00,6672.000
2019-01-10 04:00:00,2019-01-10 04:15:00,6718.000
2019-01-10 04:15:00,2019-01-10 04:30:00,6775.200
2019-01-10 04:30:00,2019-01-10 04:45:00,6816.000
2019-01-10 04:45:00,2019-01-10 05:00:00,6906.000
2019-01-10 05:00:00,2019-01-10 05:15:00,7139.200
2019-01-10 05:15:00,2019-01-10 05:30:00,7352.400
2019-01-10 05:30:00,2019-01-10 05:45:00,7580.000
2019-01-10 05:45:00,2019-01-10 06:00:00,7794.800
