@id,@type,@lat,@lon,name,power,plant:source,generator:source,plant:output:electricity,generator:output:electricity,generator:method,plant:method
266317423,node,48.0487050,16.6987445,,generator,,wind,,2 MW,wind_turbine,
266320516,node,48.0301312,16.7259798,,generator,,wind,,1.8 MW,wind_turbine,
266320517,node,48.0373276,16.7257143,,generator,,wind,,1.8 MW,wind_turbine,
266320518,node,48.0368583,16.7197531,,generator,,wind,,1.8 MW,wind_turbine,
275671483,node,47.2682136,9.6313228,Kleinwasserkraftwerk Zündt,generator,,hydro,,8 kW,run-of-the-river,
278220915,node,48.0573897,16.6752947,,generator,,wind,,2 MW,wind_turbine,
278220918,node,48.0560343,16.6809971,,generator,,wind,,2 MW,wind_turbine,
278220921,node,48.0520252,16.6857536,,generator,,wind,,2 MW,wind_turbine,
278220979,node,48.0434238,16.6941378,,generator,,wind,,2 MW,wind_turbine,
278220985,node,48.0404009,16.6973946,,generator,,wind,,2 MW,wind_turbine,
278220998,node,48.0381230,16.7037893,,generator,,wind,,2 MW,wind_turbine,
278221227,node,48.0518951,16.6918458,,generator,,wind,,2 MW,wind_turbine,
278394539,node,48.0338225,16.7263995,,generator,,wind,,1.8 MW,wind_turbine,
283549479,node,48.3387230,16.4460284,,generator,,wind,,660 kW,wind_turbine,
283549480,node,48.3407628,16.4474362,,generator,,wind,,660 kW,wind_turbine,
283549481,node,48.3424788,16.4489354,,generator,,wind,,660 kW,wind_turbine,
283549484,node,48.3372658,16.4449413,,generator,,wind,,600 kW,wind_turbine,
292279468,node,48.1113648,16.3251800,,generator,,wind,,600 kW,wind_turbine,
292279473,node,48.1096195,16.3245998,,generator,,wind,,600 kW,wind_turbine,
292869203,node,48.1851060,16.4639497,Windkraftanlage Freudenau,generator,,wind,,600 kW,wind_turbine,
293944707,node,47.9441206,16.8891621,,generator,,wind,,1.8 MW,wind_turbine,
293947641,node,48.1956754,16.4555481,,generator,,wind,,225 kW,wind_turbine,
305185399,node,48.1264483,16.4323774,EA-WP-UNT-3,generator,,wind,,1 MW,wind_turbine,
312162191,node,48.1222160,16.4125850,EA-WP-UNT-2,generator,,wind,,1 MW,wind_turbine,
312162238,node,48.1246485,16.4115140,EA-WP-UNT-1,generator,,wind,,1 MW,wind_turbine,
329138194,node,48.2467202,15.7253382,22268,generator,,wind,,2 MW,wind_turbine,
329138217,node,48.2362579,15.7255644,44527,generator,,wind,,600 kW,wind_turbine,
329138229,node,48.2365064,15.7280562,44528,generator,,wind,,600 kW,wind_turbine,
329138240,node,48.2361210,15.7219556,41214,generator,,wind,,500 kW,wind_turbine,
329138290,node,48.2373823,15.7128796,41210,generator,,wind,,500 kW,wind_turbine,
329572045,node,48.2493987,15.7389048,,generator,,wind,,110 kW,wind_turbine,
332236271,node,48.0597340,16.7694893,,generator,,wind,,0.6 MW,wind_turbine,
332238844,node,48.0566424,16.7677342,,generator,,wind,,0.6 MW,wind_turbine,
332240672,node,48.0618406,16.7663753,,generator,,wind,,1.8 MW,wind_turbine,
357521355,node,47.0902082,15.4130928,E-Werk Franz,generator,,hydro,,130 kW,,
374216867,node,46.6328424,13.8291000,,generator,,hydro,,12500 kW,run-of-the-river,
374305395,node,47.0881727,11.7947955,Kraftwerk Gunggl,generator,,hydro,,4 MW,water-pumped-storage,
374325094,node,46.8236529,13.2958382,,generator,,hydro,,1133 kW,run-of-the-river,
374328208,node,46.8604590,13.3486590,,generator,,hydro,,580 kW,run-of-the-river,
374331589,node,46.8817883,13.3175159,,generator,,hydro,,30 kW,run-of-the-river,
393192512,node,48.0958123,13.3561280,Windenergieanlage Steiglberg,generator,,wind,,2 MW,wind_turbine,
420286993,node,47.9661980,16.8741524,,generator,,wind,,1.8 MW,wind_turbine,
420286994,node,47.9667391,16.8781198,,generator,,wind,,1.8 MW,wind_turbine,
420286995,node,47.9630172,16.8755308,,generator,,wind,,1.8 MW,wind_turbine,
420286996,node,47.9638344,16.8794867,,generator,,wind,,1.8 MW,wind_turbine,
420286998,node,47.9617285,16.8871307,,generator,,wind,,1.8 MW,wind_turbine,
420287000,node,47.9590218,16.8837515,,generator,,wind,,1.8 MW,wind_turbine,
420287030,node,47.9422578,16.9000625,,generator,,wind,,1.8 MW,wind_turbine,
420287032,node,47.9437821,16.8954579,,generator,,wind,,1.8 MW,,
420287036,node,47.9413351,16.8926851,,generator,,wind,,1.8 MW,wind_turbine,
420538291,node,47.9672351,16.9925183,Rudi,generator,,wind,,1.5 MW,wind_turbine,
430256935,node,48.2793856,16.6093107,,generator,,wind,,0.75 MW,,
431522109,node,48.4995315,16.3461465,WKA2,generator,,wind,,1.2 MW,wind_turbine,
431523515,node,48.4980033,16.3477766,WKA1,generator,,wind,,1.2 MW,wind_turbine,
441249803,node,47.6086579,16.2035848,,generator,,wind,,1.8 MW,wind_turbine,
480152034,node,47.9660694,16.9865434,,generator,,wind,,2.0 MW,,
480152039,node,47.9704149,16.9779248,,generator,,wind,,2.0 MW,,
480152040,node,47.9741228,16.9839285,,generator,,wind,,2.0 MW,,
599966722,node,48.2817164,16.6491089,,generator,,wind,,1.8 MW,,
599966723,node,48.2834727,16.6495549,,generator,,wind,,1.8 MW,,
671191566,node,48.1713219,15.4629409,,generator,,wind,,1.8 MW,wind_turbine,
671191568,node,48.1695700,15.4643101,,generator,,wind,,1.8 MW,wind_turbine,
671206641,node,48.1750285,15.4586153,,generator,,wind,,1.8 MW,wind_turbine,
671206643,node,48.1751658,15.4535999,,generator,,wind,,1.8 MW,wind_turbine,
671206644,node,48.1753987,15.4485649,,generator,,wind,,1.8 MW,wind_turbine,
671207826,node,48.1782202,15.4438446,,generator,,wind,,1.8 MW,wind_turbine,
671207827,node,48.1783313,15.4402210,,generator,,wind,,1.8 MW,wind_turbine,
671207828,node,48.1787706,15.4365669,,generator,,wind,,1.8 MW,wind_turbine,
671207829,node,48.1789895,15.4322460,,generator,,wind,,1.8 MW,wind_turbine,
702674678,node,46.6594233,12.9929255,,generator,,hydro,,2.8 MW,,
706340053,node,48.0853286,15.7573918,Windkraftanlage Michelbach,generator,,wind,,225 kW,wind_turbine,
843356043,node,47.3818780,9.7792020,Kleinwasserkraftwerk Staufensee,generator,,hydro,,240 kW,,
860430064,node,47.0981583,14.9176109,Windenergieanlage Gaberl,generator,,wind,,600 kW,,
860430069,node,47.0969166,14.9180462,,generator,,wind,,600 kW,,
942627048,node,48.3486428,16.6341691,,generator,,wind,,2.0 MW,wind_turbine,
942627050,node,48.3440555,16.6331900,,generator,,wind,,2.0 MW,wind_turbine,
942627057,node,48.3406281,16.6320689,,generator,,wind,,2.0 MW,wind_turbine,
942627059,node,48.3427383,16.6451614,,generator,,wind,,2.0 MW,wind_turbine,
942627060,node,48.3474627,16.6445026,,generator,,wind,,2.0 MW,wind_turbine,
942627520,node,48.3519894,16.6521874,,generator,,wind,,2.0 MW,wind_turbine,
942627521,node,48.3526395,16.6651812,,generator,,wind,,2.0 MW,wind_turbine,
942627523,node,48.3460165,16.6547867,,generator,,wind,,2.0 MW,wind_turbine,
946352815,node,48.1439153,13.5199834,Adam,generator,,wind,,500 kW,,
960303994,node,48.0669718,16.9292373,,generator,,wind,,1.8 MW,wind_turbine,
960304024,node,48.0592445,16.9248692,,generator,,wind,,1.8 MW,wind_turbine,
960304040,node,48.0572952,16.9228995,,generator,,wind,,1.8 MW,wind_turbine,
960304044,node,48.0662852,16.9379051,,generator,,wind,,1.0 MW,wind_turbine,
960304075,node,48.0603465,16.9279886,,generator,,wind,,1.8 MW,wind_turbine,
960304108,node,48.0642213,16.9351489,,generator,,wind,,1.0 MW,wind_turbine,
960304116,node,48.0613602,16.9335926,,generator,,wind,,1.8 MW,wind_turbine,
960304138,node,48.0648639,16.9362531,,generator,,wind,,1.0 MW,wind_turbine,
960304171,node,48.0636910,16.9278553,,generator,,wind,,1.8 MW,wind_turbine,
961319199,node,48.0931330,16.8996809,,generator,,wind,,2 MW,wind_turbine,
961319274,node,48.0921888,16.8859523,,generator,,wind,,2 MW,wind_turbine,
961319300,node,48.0893753,16.8933621,,generator,,wind,,2 MW,wind_turbine,
961319334,node,48.0943741,16.8909776,,generator,,wind,,2 MW,wind_turbine,
961978638,node,48.0581024,17.0101347,,generator,,wind,,1.25 MW,wind_turbine,
961978942,node,48.0513902,17.0033505,,generator,,wind,,1.25 MW,wind_turbine,
961979112,node,48.0554259,17.0074103,,generator,,wind,,1.25 MW,wind_turbine,
961979474,node,48.0527428,17.0047102,,generator,,wind,,1.25 MW,wind_turbine,
961979801,node,48.0567559,17.0087740,,generator,,wind,,1.25 MW,wind_turbine,
961980004,node,48.0594398,17.0114951,,generator,,wind,,1.25 MW,wind_turbine,
961980042,node,48.0500539,17.0020026,,generator,,wind,,1.25 MW,wind_turbine,
961980212,node,48.0540815,17.0060707,,generator,,wind,,1.25 MW,wind_turbine,
961998997,node,48.0860807,17.0359554,,generator,,wind,,2.0 MW,wind_turbine,
961999110,node,48.0908035,17.0165683,,generator,,wind,,2.0 MW,wind_turbine,
961999130,node,48.0912975,17.0307528,,generator,,wind,,2.0 MW,wind_turbine,
961999162,node,48.0943799,17.0172620,,generator,,wind,,2.0 MW,wind_turbine,
961999257,node,48.0903737,17.0370517,,generator,,wind,,2.0 MW,wind_turbine,
961999290,node,48.0927649,17.0106681,,generator,,wind,,2.0 MW,wind_turbine,
961999313,node,48.0961729,17.0242770,,generator,,wind,,2.0 MW,wind_turbine,
961999363,node,48.0877795,17.0290669,,generator,,wind,,2.0 MW,wind_turbine,
961999431,node,48.0925496,17.0237933,,generator,,wind,,2.0 MW,wind_turbine,
974003365,node,48.0823221,16.8347117,,generator,,wind,,3.4 MW,wind_turbine,
993185571,node,48.1854113,15.6588588,442409,generator,,wind,,600 kW,wind_turbine,
993185710,node,48.1930299,15.6577873,442406,generator,,wind,,600 kW,wind_turbine,
993185955,node,48.1884843,15.6579882,442408,generator,,wind,,600 kW,wind_turbine,
993185993,node,48.1910943,15.6578596,442407,generator,,wind,,600 kW,wind_turbine,
1043897490,node,48.2490870,15.6553627,,generator,,wind,,1.8 MW,wind_turbine,
1069773791,node,47.6239633,15.6631384,,generator,,hydro,,518 kW,run-of-the-river,
1076932199,node,48.3564138,16.6664672,,generator,,wind,,2.0 MW,wind_turbine,
1078792902,node,46.6291834,13.4609959,,generator,,hydro,,450 kW,run-of-the-river,
1087947159,node,47.9614731,16.9037974,,generator,,wind,,1.8 MW,wind_turbine,
1109619186,node,48.0878269,16.9046074,,generator,,wind,,2 MW,wind_turbine,
1109619321,node,48.0851306,16.9040106,,generator,,wind,,2 MW,wind_turbine,
1109619409,node,48.0886985,16.8982354,,generator,,wind,,2 MW,wind_turbine,
1109630960,node,48.0952828,16.8868579,,generator,,wind,,2 MW,wind_turbine,
1109631036,node,48.0956581,16.8782507,,generator,,wind,,2 MW,wind_turbine,
1192395820,node,47.9440140,16.9094142,,generator,,wind,,1.8 MW,wind_turbine,
1192395831,node,47.9524691,16.9188794,,generator,,wind,,1.8 MW,wind_turbine,
1225273901,node,47.7590497,16.4202451,Pöttelsdorf I,generator,,wind,,2.0 MW,wind_turbine,
1225305439,node,47.7647217,16.4189411,,generator,,wind,,2.3 MW,wind_turbine,
1225305475,node,47.7661884,16.4126993,20699,generator,,wind,,2.0 MW,wind_turbine,
1225305551,node,47.7686001,16.4151412,,generator,,wind,,2.3 MW,wind_turbine,
1225305558,node,47.7606706,16.4124229,,generator,,wind,,2.3 MW,wind_turbine,
1225305645,node,47.7618662,16.4062921,20700,generator,,wind,,2.0 MW,wind_turbine,
1225305665,node,47.7636942,16.4099874,20701,generator,,wind,,2.0 MW,wind_turbine,
1225305811,node,47.7626006,16.4158336,,generator,,wind,,2.3 MW,wind_turbine,
1332264643,node,48.1791097,13.6085742,Windkraftanlage Schernham,generator,,wind,,1800 kW,,
1360278931,node,48.0569626,16.7750121,42729,generator,,wind,,2.0 MW,wind_turbine,
1360289389,node,48.0511107,16.7798740,42733,generator,,wind,,2.0 MW,wind_turbine,
1360289390,node,48.0549222,16.7819757,42728,generator,,wind,,2.0 MW,wind_turbine,
1360289391,node,48.0535509,16.7733696,42730,generator,,wind,,2.0 MW,wind_turbine,
1360289634,node,48.0503134,16.7699350,42731,generator,,wind,,2.0 MW,wind_turbine,
1360289816,node,48.0483091,16.7769356,42732,generator,,wind,,2.0 MW,wind_turbine,
1361273942,node,48.0559606,16.7629991,,generator,,wind,,2.0 MW,wind_turbine,
1361273944,node,48.0588778,16.7646621,,generator,,wind,,2.0 MW,wind_turbine,
1387270230,node,48.3566810,16.6544746,,generator,,wind,,2.0 MW,wind_turbine,
1393934672,node,48.2606286,16.5198978,14209,generator,,wind,,850 kW,wind_turbine,
1393934674,node,48.2624138,16.5206126,14208,generator,,wind,,850 kW,wind_turbine,
1393934680,node,48.2641972,16.5213200,14207,generator,,wind,,850 kW,wind_turbine,
1421001005,node,48.0252360,16.9188532,,generator,,wind,,2.0 MW,wind_turbine,
1421001028,node,48.0353648,16.8858564,18023,generator,,wind,,2.0 MW,wind_turbine,
1421001045,node,48.0363241,16.9272705,,generator,,wind,,2.0 MW,wind_turbine,
1421001054,node,48.0373201,16.8896975,18024,generator,,wind,,2.0 MW,wind_turbine,
1421001065,node,48.0376541,16.9193539,,generator,,wind,,2.0 MW,wind_turbine,
1421001081,node,48.0391265,16.9108186,,generator,,wind,,2.0 MW,wind_turbine,
1421001085,node,48.0395657,16.8929989,18025,generator,,wind,,2.0 MW,wind_turbine,
1421001113,node,48.0414951,16.9235021,,generator,,wind,,2.0 MW,wind_turbine,
1421001121,node,48.0421304,16.9141878,,generator,,wind,,2.0 MW,wind_turbine,
1421001134,node,48.0424116,16.9002521,18027,generator,,wind,,2.0 MW,wind_turbine,
1421001135,node,48.0432780,16.9042722,18028,generator,,wind,,2.0 MW,wind_turbine,
1421001162,node,48.0451381,16.9175678,,generator,,wind,,2.0 MW,wind_turbine,
1421005713,node,48.0339441,16.9124943,,generator,,wind,,2.0 MW,wind_turbine,
1421005731,node,48.0365128,16.9069615,,generator,,wind,,2.0 MW,wind_turbine,
1421008563,node,48.0216041,16.8920890,,generator,,wind,,2.0 MW,wind_turbine,
1421008579,node,48.0273934,16.9018479,,generator,,wind,,2.0 MW,wind_turbine,
1421012944,node,48.0233465,16.9053150,,generator,,wind,,2.0 MW,wind_turbine,
1421012947,node,48.0250627,16.9093525,,generator,,wind,,2.0 MW,wind_turbine,
1421012950,node,48.0278800,16.9129722,,generator,,wind,,2.0 MW,wind_turbine,
1421016149,node,48.0295176,16.8909293,,generator,,wind,,2.0 MW,wind_turbine,
1421016350,node,48.0272747,16.8873213,,generator,,wind,,2.0 MW,wind_turbine,
1421019042,node,48.0302518,16.9178778,,generator,,wind,,2.0 MW,wind_turbine,
1421019048,node,48.0316274,16.9350398,,generator,,wind,,2.0 MW,wind_turbine,
1421019052,node,48.0323174,16.9227799,,generator,,wind,,2.0 MW,wind_turbine,
1472076874,node,48.1062207,16.8407285,,generator,,wind,,2 MW,wind_turbine,
1472076885,node,48.1082206,16.8335952,,generator,,wind,,2 MW,wind_turbine,
1472076889,node,48.1102516,16.8383522,,generator,,wind,,2 MW,wind_turbine,
1482249852,node,48.0814770,17.0206644,,generator,,wind,,2.3 MW,wind_turbine,
1482249970,node,48.0791184,17.0173384,,generator,,wind,,2.3 MW,wind_turbine,
1482250008,node,48.0767461,17.0138838,,generator,,wind,,2.3 MW,wind_turbine,
1482250334,node,48.0835986,17.0144738,,generator,,wind,,2.3 MW,wind_turbine,
1482250336,node,48.0803015,17.0100750,,generator,,wind,,2.3 MW,wind_turbine,
1482251179,node,48.0892376,17.0229284,,generator,,wind,,2.0 MW,wind_turbine,
1485019025,node,46.6073799,12.9464160,,generator,,wind,,500 kW,wind_turbine,
1495087911,node,48.0476638,16.9071240,,generator,,wind,,7.5 MW,wind_turbine,
1495087914,node,48.0493134,16.9131751,,generator,,wind,,7.5 MW,wind_turbine,
1495092858,node,48.0795036,17.0339932,,generator,,wind,,2.3 MW,wind_turbine,
1543061978,node,48.1428528,13.7328525,,generator,,solar,,small_installation,photovoltaic,
1562890233,node,47.5747827,16.6135671,,generator,,wind,,2.0 MW,,
1562890237,node,47.5767590,16.6178587,,generator,,wind,,2.0 MW,,
1562890238,node,47.5774992,16.6137822,,generator,,wind,,2.0 MW,,
1562890243,node,47.5795985,16.6209361,,generator,,wind,,2.0 MW,,
1562890247,node,47.5811338,16.6288079,,generator,,wind,,2.0 MW,,
1562890249,node,47.5815272,16.6144520,,generator,,wind,,2.0 MW,,
1562890259,node,47.5828849,16.6253312,,generator,,wind,,2.0 MW,,
1562890263,node,47.5830574,16.6208928,,generator,,wind,,2.0 MW,,
1600740336,node,47.8920808,16.3652367,,generator,,wind,,1.5 MW,wind_turbine,
1600740339,node,47.8957327,16.3695561,,generator,,wind,,1.5 MW,wind_turbine,
1600740342,node,47.8974290,16.3719544,,generator,,wind,,1.5 MW,wind_turbine,
1641229921,node,47.8856962,17.0365471,1010021,generator,,wind,,3 MW,wind_turbine,
1641229924,node,47.8878910,17.0418506,1010020,generator,,wind,,3 MW,wind_turbine,
1641229929,node,47.8901361,17.0467485,1010019,generator,,wind,,3 MW,wind_turbine,
1641229930,node,47.8901017,17.0354209,1010080,generator,,wind,,3 MW,wind_turbine,
1641229931,node,47.8922640,17.0509272,1010018,generator,,wind,,3 MW,wind_turbine,
1641229936,node,47.8927289,17.0403748,,generator,,wind,,3 MW,wind_turbine,
1641229950,node,47.8998022,17.0457707,1010078,generator,,wind,,3 MW,wind_turbine,
1641229953,node,47.9010176,17.0389990,1010023,generator,,wind,,3 MW,wind_turbine,
1641229955,node,47.9022131,17.0326763,,generator,,wind,,3 MW,wind_turbine,
1641229957,node,47.9038025,17.0615387,NICK 11,generator,,wind,,3 MW,wind_turbine,
1641229967,node,47.9046349,17.0706706,NICK 12,generator,,wind,,3 MW,wind_turbine,
1641229969,node,47.9082679,17.0606823,NICK 9,generator,,wind,,3 MW,wind_turbine,
1641229972,node,47.9097355,17.0536259,NICK 7,generator,,wind,,3 MW,wind_turbine,
1641229975,node,47.9131247,17.0338432,1010159,generator,,wind,,3 MW,wind_turbine,
1641229978,node,47.9158861,17.0277503,1010160,generator,,wind,,3 MW,wind_turbine,
1641229982,node,47.9185946,17.0217315,1010161,generator,,wind,,3 MW,wind_turbine,
1641229985,node,47.9224101,17.0158649,"NICK 1, 1010155",generator,,wind,,3 MW,wind_turbine,
1647431848,node,48.2607296,16.6650419,,generator,,wind,,2.0 MW,,
1647432834,node,48.2647148,16.6673702,,generator,,wind,,2.0 MW,,
1647432988,node,48.2652406,16.6567595,,generator,,wind,,2.0 MW,,
1647433199,node,48.2677109,16.6692427,,generator,,wind,,2.0 MW,,
1647433279,node,48.2683464,16.6577840,,generator,,wind,,2.0 MW,,
1647433335,node,48.2706844,16.6709222,,generator,,wind,,2.0 MW,,
1647433341,node,48.2710551,16.6592796,,generator,,wind,,2.0 MW,,
1647433359,node,48.2748394,16.6609635,,generator,,wind,,2.0 MW,,
1661461837,node,48.2766227,16.6675748,,generator,,wind,,2.0 MW,,
1747935549,node,48.1243400,16.4292600,EA-WP-UNT-4,generator,,wind,,1 MW,wind_turbine,
1780114466,node,48.5337391,13.9433036,,generator,,hydro,,15000 W,run-of-the-river,
1830653359,node,48.0775481,17.0476063,,generator,,wind,,1.8 MW,wind_turbine,
1830654093,node,48.0704919,17.0464351,,generator,,wind,,1.8 MW,wind_turbine,
1830654097,node,48.0732585,17.0488700,,generator,,wind,,1.8 MW,wind_turbine,
1830654101,node,48.0745424,17.0447964,,generator,,wind,,1.8 MW,wind_turbine,
1830654104,node,48.0759467,17.0513818,,generator,,wind,,1.8 MW,wind_turbine,
1830654107,node,48.0718182,17.0422762,,generator,,wind,,1.8 MW,wind_turbine,
1830655929,node,48.0656012,17.0561403,,generator,,wind,,1.8 MW,wind_turbine,
1830655934,node,48.0739570,17.0564029,,generator,,wind,,1.8 MW,wind_turbine,
1830655939,node,48.0681719,17.0510653,,generator,,wind,,1.8 MW,wind_turbine,
1830655942,node,48.0710468,17.0537207,,generator,,wind,,1.8 MW,wind_turbine,
1830655945,node,48.0681896,17.0585221,,generator,,wind,,1.8 MW,wind_turbine,
1830655947,node,48.0710324,17.0605549,,generator,,wind,,1.8 MW,wind_turbine,
1831973783,node,48.6301763,16.6166600,,generator,,wind,,2000 kW,wind_turbine,
1831973786,node,48.6345535,16.6223093,,generator,,wind,,2000 kW,wind_turbine,
1831973791,node,48.6280864,16.6135711,,generator,,wind,,2000 kW,wind_turbine,
1831973809,node,48.6379956,16.6166993,,generator,,wind,,2000 kW,wind_turbine,
1833355276,node,47.9398091,16.3563602,,generator,,wind,,2.0 MW,wind_turbine,
1833355277,node,47.9409755,16.3600322,,generator,,wind,,2.0 MW,wind_turbine,
1833355278,node,47.9433200,16.3528997,,generator,,wind,,2.0 MW,wind_turbine,
1833355279,node,47.9447024,16.3565308,,generator,,wind,,2.0 MW,wind_turbine,
1833355280,node,47.9466385,16.3590053,,generator,,wind,,2.0 MW,wind_turbine,
1833355281,node,47.9467456,16.3475303,,generator,,wind,,2.0 MW,wind_turbine,
1833355282,node,47.9486716,16.3514909,,generator,,wind,,2.0 MW,wind_turbine,
1833355283,node,47.9499453,16.3545996,,generator,,wind,,2.0 MW,wind_turbine,
1885225077,node,48.0708326,16.9830606,,generator,,wind,,1.8 MW,wind_turbine,
1885226665,node,48.0693603,16.9781918,,generator,,wind,,1.8 MW,wind_turbine,
1885226671,node,48.0747979,16.9776131,,generator,,wind,,1.8 MW,wind_turbine,
1885228359,node,48.0617980,16.9798189,,generator,,wind,,1.8 MW,wind_turbine,
1885228362,node,48.0633268,16.9850530,,generator,,wind,,1.8 MW,wind_turbine,
1885229676,node,48.0661714,16.9892600,,generator,,wind,,1.8 MW,wind_turbine,
1947335870,node,48.1787559,15.4502941,,generator,,wind,,2.3 MW,wind_turbine,
1954695889,node,47.9223994,16.9702717,,generator,,wind,,3 MW,wind_turbine,
1954695890,node,47.9133877,16.9659584,,generator,,wind,,3 MW,wind_turbine,
1954695891,node,47.9097276,16.9782004,,generator,,wind,,3 MW,wind_turbine,
1954695910,node,47.9055201,16.9692024,,generator,,wind,,3 MW,wind_turbine,
1954695913,node,47.9158660,16.9778781,,generator,,wind,,3 MW,wind_turbine,
1954695914,node,47.9095281,16.9707574,,generator,,wind,,3 MW,wind_turbine,
1954695915,node,47.9051371,16.9750344,,generator,,wind,,3 MW,wind_turbine,
1954695916,node,47.9181821,16.9712793,,generator,,wind,,3 MW,wind_turbine,
1954695917,node,47.9001024,16.9702279,,generator,,wind,,3 MW,wind_turbine,
1954702086,node,47.9149838,17.0395966,"NICK 4, 1010156",generator,,wind,,3 MW,wind_turbine,
1954702087,node,47.9056833,17.0495194,NICK 8,generator,,wind,,3 MW,,
1954702114,node,47.9092414,17.0432797,"NICK 6, 1010057",generator,,wind,,3 MW,wind_turbine,
2032801146,node,47.9458993,16.9041374,,generator,,wind,,1.8 MW,wind_turbine,
2032801158,node,47.9462198,16.8923381,,generator,,wind,,1.8 MW,wind_turbine,
2032801168,node,47.9466938,16.8973434,,generator,,wind,,1.8 MW,wind_turbine,
2032801177,node,47.9494764,16.8906587,,generator,,wind,,1.8 MW,wind_turbine,
2032801190,node,47.9495205,16.9081860,,generator,,wind,,1.8 MW,wind_turbine,
2032801203,node,47.9501543,16.8951180,,generator,,wind,,1.8 MW,wind_turbine,
2032801213,node,47.9505937,16.8859251,,generator,,wind,,1.8 MW,wind_turbine,
2032801224,node,47.9525788,16.9039231,,generator,,wind,,1.8 MW,wind_turbine,
2032801228,node,47.9526527,16.9090780,,generator,,wind,,1.8 MW,wind_turbine,
2032801247,node,47.9529462,16.8907743,,generator,,wind,,1.8 MW,wind_turbine,
2032801254,node,47.9531400,16.8969143,,generator,,wind,,1.8 MW,wind_turbine,
2032801262,node,47.9533693,16.8816150,,generator,,wind,,1.8 MW,wind_turbine,
2032801267,node,47.9557795,16.8865683,,generator,,wind,,1.8 MW,wind_turbine,
2032801271,node,47.9563139,16.8796026,,generator,,wind,,1.8 MW,wind_turbine,
2032801276,node,47.9566401,16.8963256,,generator,,wind,,1.8 MW,wind_turbine,
2032801280,node,47.9568151,16.9038258,,generator,,wind,,1.8 MW,wind_turbine,
2032801287,node,47.9587013,16.8908093,,generator,,wind,,1.8 MW,wind_turbine,
2032801292,node,47.9600351,16.8942478,,generator,,wind,,1.8 MW,wind_turbine,
2032801296,node,47.9602745,16.9002230,,generator,,wind,,1.8 MW,wind_turbine,
2032801300,node,47.9629412,16.8961387,,generator,,wind,,1.8 MW,wind_turbine,
2032801303,node,47.9648729,16.8865920,,generator,,wind,,1.8 MW,wind_turbine,
2032801306,node,47.9653962,16.8837683,,generator,,wind,,1.8 MW,wind_turbine,
2032817579,node,47.9362000,16.9006511,,generator,,wind,,1.8 MW,wind_turbine,
2032817580,node,47.9386210,16.8962843,,generator,,wind,,1.8 MW,wind_turbine,
2032817584,node,47.9387479,16.9035708,,generator,,wind,,1.8 MW,wind_turbine,
2032817587,node,47.9415500,16.9048042,,generator,,wind,,1.8 MW,wind_turbine,
2032817591,node,47.9463837,16.9120693,,generator,,wind,,1.8 MW,wind_turbine,
2032817594,node,47.9492215,16.9015020,,generator,,wind,,1.8 MW,wind_turbine,
2032817595,node,47.9497160,16.9158062,,generator,,wind,,1.8 MW,wind_turbine,
2032817596,node,47.9543463,16.9136097,,generator,,wind,,1.8 MW,wind_turbine,
2076995851,node,48.1454010,13.5181391,Eva,generator,,wind,,500 kW,,
2109288936,node,48.2030028,15.6688957,Oberwagram 2,generator,,wind,,2.3 MW,wind_turbine,
2109338791,node,48.2060244,15.6712338,Oberwagram 1,generator,,wind,,1.8 MW,wind_turbine,
2120479905,node,47.8935660,17.0135950,1010084,generator,,wind,,3 MW,wind_turbine,
2120479906,node,47.8938478,17.0309803,1010083,generator,,wind,,3 MW,wind_turbine,
2120479907,node,47.8949299,17.0061770,1010085,generator,,wind,,3 MW,wind_turbine,
2120479908,node,47.8955639,17.0206250,"HALB NORD 1, 1010081",generator,,wind,,3 MW,wind_turbine,
2120479909,node,47.8971737,17.0147449,1010175,generator,,wind,,3 MW,wind_turbine,
2120479910,node,47.8971903,17.0382784,1010087,generator,,wind,,3 MW,wind_turbine,
2120479911,node,47.8975427,17.0265136,,generator,,wind,,3 MW,wind_turbine,
2120479912,node,47.8980718,17.0319868,1010086,generator,,wind,,3 MW,wind_turbine,
2120479913,node,47.8985247,17.0073253,1010176,generator,,wind,,3 MW,wind_turbine,
2120479914,node,47.9017034,17.0548212,NICK 10,generator,,wind,,3 MW,wind_turbine,
2120479915,node,47.9020303,17.0261579,,generator,,wind,,3 MW,wind_turbine,
2120479916,node,47.9022573,17.0178165,1010174,generator,,wind,,3 MW,wind_turbine,
2120479917,node,47.9065155,17.0138534,1010169,generator,,wind,,3 MW,,
2120479918,node,47.9067437,17.0234362,1010172,generator,,wind,,3 MW,wind_turbine,
2120479919,node,47.9098515,17.0300134,,generator,,wind,,3 MW,wind_turbine,
2120479920,node,47.9108020,17.0092847,1010166,generator,,wind,,3 MW,,
2120479921,node,47.9111635,17.0235282,,generator,,wind,,3 MW,wind_turbine,
2120479922,node,47.9116321,17.0154581,1010168,generator,,wind,,3 MW,,
2120479923,node,47.9117598,17.0022675,1010165,generator,,wind,,3 MW,,
2120479924,node,47.9132510,17.0464487,"NICK 5, 1010158",generator,,wind,,3 MW,wind_turbine,
2120479925,node,47.9154830,17.0071879,1010164,generator,,wind,,3 MW,wind_turbine,
2120479926,node,47.9155805,17.0175504,1010167,generator,,wind,,3 MW,,
2120479927,node,47.9170591,16.9931919,1010184,generator,,wind,,3 MW,wind_turbine,
