name,geometry
Umspannwerk Wasserkraftwerk Abwinden-Asten,"POLYGON ((14.4271889 48.2480401, 14.4266128 48.2474214, 14.4267831 48.2472456, 14.4274609 48.2469767, 14.4276314 48.2471607, 14.4289714 48.246607, 14.4294164 48.2470921, 14.4271889 48.2480401))"
Umspannwerk FHKW Linz-Süd,"POLYGON ((14.3465121 48.2671779, 14.3468469 48.2667441, 14.3484959 48.2673082, 14.3482251 48.267659, 14.347953 48.267566, 14.347889 48.2676489, 14.3477381 48.2675973, 14.3465121 48.2671779))"
Umspannwerk Wilten,"POLYGON ((11.3930291 47.2525268, 11.3929749 47.2523164, 11.3932406 47.2520759, 11.393954 47.2519824, 11.394077 47.25248, 11.3932406 47.2525802, 11.3930291 47.2525268))"
Umspannwerk Steyrermühl,"POLYGON ((13.7990862 47.996742, 13.8002756 47.9973249, 13.800657 47.9970288, 13.8005742 47.9969885, 13.8006185 47.9969472, 13.7999654 47.9966277, 13.7999211 47.9966699, 13.7994314 47.9964279, 13.7990862 47.996742))"
Umspannwerk Seekirchen,"POLYGON ((13.1189566 47.8915394, 13.1187581 47.890508, 13.1193192 47.8904594, 13.1194876 47.8913345, 13.1197475 47.8913121, 13.1197688 47.8914228, 13.119504 47.8914457, 13.1195128 47.8914912, 13.1189566 47.8915394))"
Umspannwerk Hagenau,"POLYGON ((13.0292026 47.8322833, 13.0291903 47.8323007, 13.0292551 47.8323251, 13.0293251 47.8323515, 13.0288562 47.8329981, 13.0287197 47.8331787, 13.0285732 47.8333636, 13.0284137 47.833533, 13.0282793 47.8336514, 13.0280353 47.83385, 13.027834 47.8339787, 13.0276782 47.8340669, 13.027408 47.8341931, 13.0273503 47.834141, 13.026881 47.8344003, 13.0264993 47.8345673, 13.0262637 47.8346702, 13.0257166 47.8344622, 13.0265406 47.8337478, 13.0267694 47.8338505, 13.0271656 47.8334569, 13.0269488 47.8333574, 13.0274759 47.8327879, 13.0283035 47.8318686, 13.0285302 47.8319412, 13.0285665 47.8318985, 13.0293059 47.8321418, 13.0292026 47.8322833))"
Umspannwerk Taxach,"POLYGON ((13.0594652 47.7147786, 13.0602443 47.7141384, 13.060681 47.7143745, 13.0606963 47.7145612, 13.0606807 47.7145982, 13.0606529 47.7146642, 13.0606559 47.7146857, 13.0606691 47.7147815, 13.0606719 47.7148022, 13.0607272 47.7148523, 13.0607423 47.7149299, 13.0604347 47.7151846, 13.0603214 47.715185, 13.0601266 47.7151357, 13.0600465 47.7150924, 13.0594652 47.7147786))"
Umspannwerk Oberalm,"POLYGON ((13.0825576 47.7065326, 13.0824982 47.7064964, 13.0823609 47.7059177, 13.0823531 47.7058801, 13.0821333 47.7059049, 13.0821056 47.7059076, 13.0820778 47.7059112, 13.0820933 47.7059818, 13.082365 47.7072573, 13.0825725 47.7072436, 13.0826032 47.7072416, 13.0827139 47.7072343, 13.0826409 47.7069067, 13.082619 47.7068082, 13.0825576 47.7065326))"
Umspannwerk Salzach Stich,"POLYGON ((13.0293293 47.8320759, 13.0285575 47.8317787, 13.0284264 47.8317909, 13.0284095 47.8317588, 13.0290878 47.8309205, 13.0297966 47.8300276, 13.0308813 47.8304431, 13.0297879 47.8317016, 13.0296244 47.8318935, 13.029572 47.8318743, 13.0294577 47.8320032, 13.0294116 47.8319862, 13.0293293 47.8320759))"
 ,"POLYGON ((14.2234631 48.2051301, 14.2237103 48.2051658, 14.2240325 48.2052124, 14.2242967 48.2044008, 14.2239896 48.2043564, 14.2237837 48.2043267, 14.2237272 48.2043185, 14.2234631 48.2051301))"
Umspannwerk Tillysburg,"POLYGON ((14.4196154 48.2125859, 14.4195954 48.2126502, 14.4195909 48.2127122, 14.4196331 48.2127861, 14.4197018 48.2128422, 14.419817 48.2128732, 14.4203666 48.2128813, 14.4203929 48.2120408, 14.4196096 48.2120568, 14.4196707 48.2125527, 14.4196154 48.2125859))"
Umspannwerk Steyr-Nord,"POLYGON ((14.4231369 48.0689069, 14.4222773 48.0681566, 14.4224593 48.0680518, 14.4221886 48.0678137, 14.4224253 48.0677007, 14.422515 48.0676942, 14.4236149 48.0686667, 14.4231369 48.0689069))"
Umspannwerk Steyr-Fischhub,"POLYGON ((14.4394966 48.0434866, 14.4398292 48.0430711, 14.4384766 48.0425872, 14.4381441 48.0430028, 14.4394966 48.0434866))"
Umspannwerk Katzbach,"POLYGON ((14.3248392 48.3244104, 14.3256053 48.3240095, 14.325772 48.3239222, 14.325566 48.3237795, 14.325024 48.3238922, 14.3247601 48.3239716, 14.3244969 48.3240708, 14.3240053 48.3242941, 14.3240624 48.3243418, 14.3240599 48.3244298, 14.3248392 48.3244104))"
Kraftwerk Rosenau,"POLYGON ((14.377539 47.9941616, 14.3781496 47.9941421, 14.3783697 47.9941347, 14.3785196 47.9941294, 14.3784676 47.9933858, 14.3774789 47.9934166, 14.3774959 47.99365, 14.377539 47.9941616))"
Umspannwerk Linz FHKW Mitte,"POLYGON ((14.322568 48.3002973, 14.3225837 48.3002657, 14.3231438 48.3003775, 14.3230942 48.3004927, 14.3229661 48.3007902, 14.3228436 48.3010747, 14.3227935 48.3010825, 14.3224184 48.3010054, 14.3223354 48.300931, 14.3219331 48.3007457, 14.3219651 48.3006731, 14.3220762 48.3004205, 14.322079 48.300414, 14.322216 48.3004414, 14.3223608 48.3002912, 14.3223862 48.3002968, 14.3224116 48.3003025, 14.3224285 48.3002678, 14.3225122 48.3002859, 14.322568 48.3002973))"
Umspannwerk Traiskirchen,"POLYGON ((16.2843875 48.010722, 16.2839859 48.0103087, 16.2835822 48.0098932, 16.2847745 48.0094003, 16.2851341 48.0094641, 16.2858171 48.0103104, 16.2858351 48.0103327, 16.2849207 48.0105442, 16.2846407 48.0106376, 16.2845733 48.01066, 16.2843875 48.010722))"
Umspannwerk Greifenstein,"POLYGON ((16.2405613 48.3562919, 16.2415783 48.35635, 16.2415615 48.3564801, 16.2414999 48.3569568, 16.2414951 48.3569939, 16.2414764 48.3571383, 16.2400025 48.3570541, 16.2400797 48.3564569, 16.2401044 48.3562658, 16.2405613 48.3562919))"
Umspannwerk Stockerau,"POLYGON ((16.2061488 48.3940184, 16.2052191 48.3935096, 16.2060149 48.3928683, 16.2064256 48.393093, 16.206612 48.393195, 16.2064817 48.3933001, 16.2063036 48.3932026, 16.2062031 48.3932836, 16.2063314 48.3933538, 16.2061632 48.3934893, 16.2065457 48.3936986, 16.206315 48.3938845, 16.2061488 48.3940184))"
Umspannwerk Türnitz,"POLYGON ((15.4769938 47.930162, 15.4771682 47.9301713, 15.4777402 47.9302019, 15.47766 47.9306524, 15.4775887 47.9306964, 15.4771101 47.9306749, 15.477156 47.9302807, 15.4769811 47.9302715, 15.4769938 47.930162))"
 ,"POLYGON ((16.4688047 48.2156467, 16.4691074 48.2155389, 16.4689043 48.2152964, 16.4686072 48.2154056, 16.4687876 48.2156258, 16.4688047 48.2156467))"
Umspannwerk Timelkam,"POLYGON ((13.5895249 48.0098168, 13.5891513 48.0096591, 13.5870229 48.0116788, 13.5874294 48.0118731, 13.5895249 48.0098168))"
Umspannwerk Traunfall,"POLYGON ((13.8013401 48.0176449, 13.8014448 48.0174313, 13.8017104 48.0172593, 13.8029784 48.0181703, 13.8027053 48.0183509, 13.802592 48.018482, 13.802578 48.0184982, 13.8013401 48.0176449))"
Umspannwerk Freistadt,"POLYGON ((14.496514 48.4967439, 14.4974684 48.4967418, 14.4974675 48.4962161, 14.4965716 48.4962236, 14.4965015 48.4963733, 14.496514 48.4967439))"
Umspannwerk Gerasdorf,"POLYGON ((16.4306381 48.3272106, 16.4298242 48.3274138, 16.4297313 48.3276378, 16.4298026 48.3279706, 16.4309283 48.3276557, 16.4306381 48.3272106))"
Umspannwerk Puchberg,"POLYGON ((14.004178 48.1842901, 14.0051886 48.1834176, 14.005216 48.1834334, 14.005728 48.1837293, 14.0047609 48.1845899, 14.0042484 48.1843264, 14.0042067 48.184305, 14.004178 48.1842901))"
Umspannwerk Schmelz,"POLYGON ((16.3333808 48.2004963, 16.3334502 48.2003831, 16.3330438 48.2002733, 16.3327717 48.2006978, 16.3331868 48.2008134, 16.3331978 48.2007932, 16.3333023 48.2006279, 16.3331059 48.2005684, 16.3331998 48.2004217, 16.3333101 48.2004532, 16.3332958 48.2004738, 16.3333808 48.2004963))"
Umspannwerk Kaprun,"POLYGON ((12.7427563 47.2599756, 12.7422403 47.2603228, 12.742142 47.2603869, 12.7419546 47.26026, 12.7419728 47.2602478, 12.7417197 47.2600739, 12.7416312 47.2601333, 12.7414217 47.2599894, 12.741441 47.2599764, 12.741469 47.2599956, 12.741599 47.2599085, 12.741378 47.2597567, 12.7412486 47.2598434, 12.7412967 47.2598764, 12.7412746 47.2598913, 12.7410936 47.2597612, 12.7407342 47.2594927, 12.7405913 47.2593163, 12.740694 47.2591123, 12.7410212 47.2589011, 12.7409783 47.2586826, 12.7418527 47.2581019, 12.7420083 47.2580819, 12.7420692 47.2581066, 12.7422245 47.2582301, 12.7422765 47.2582002, 12.7423301 47.2582366, 12.7426054 47.2582824, 12.7432025 47.2586974, 12.7430696 47.2587915, 12.743624 47.2591628, 12.7437014 47.2591123, 12.7439582 47.2592106, 12.7442124 47.2593868, 12.7434848 47.2598886, 12.7434719 47.2598811, 12.7433601 47.2598104, 12.7432381 47.2598959, 12.7431804 47.259855, 12.743052 47.2599436, 12.7431357 47.2599993, 12.7429549 47.2601174, 12.7427563 47.2599756))"
Umspannwerk Kaprun,"POLYGON ((12.7427563 47.2599756, 12.7422403 47.2603228, 12.742142 47.2603869, 12.7419546 47.26026, 12.7419728 47.2602478, 12.7417197 47.2600739, 12.7416312 47.2601333, 12.7414217 47.2599894, 12.741441 47.2599764, 12.741469 47.2599956, 12.741599 47.2599085, 12.741378 47.2597567, 12.7412486 47.2598434, 12.7412967 47.2598764, 12.7412746 47.2598913, 12.7410936 47.2597612, 12.7407342 47.2594927, 12.7405913 47.2593163, 12.740694 47.2591123, 12.7410212 47.2589011, 12.7409783 47.2586826, 12.7418527 47.2581019, 12.7420083 47.2580819, 12.7420692 47.2581066, 12.7422245 47.2582301, 12.7422765 47.2582002, 12.7423301 47.2582366, 12.7426054 47.2582824, 12.7432025 47.2586974, 12.7430696 47.2587915, 12.743624 47.2591628, 12.7437014 47.2591123, 12.7439582 47.2592106, 12.7442124 47.2593868, 12.7434848 47.2598886, 12.7434719 47.2598811, 12.7433601 47.2598104, 12.7432381 47.2598959, 12.7431804 47.259855, 12.743052 47.2599436, 12.7431357 47.2599993, 12.7429549 47.2601174, 12.7427563 47.2599756))"
Umspannwerk Kaprun,"POLYGON ((12.7427563 47.2599756, 12.7422403 47.2603228, 12.742142 47.2603869, 12.7419546 47.26026, 12.7419728 47.2602478, 12.7417197 47.2600739, 12.7416312 47.2601333, 12.7414217 47.2599894, 12.741441 47.2599764, 12.741469 47.2599956, 12.741599 47.2599085, 12.741378 47.2597567, 12.7412486 47.2598434, 12.7412967 47.2598764, 12.7412746 47.2598913, 12.7410936 47.2597612, 12.7407342 47.2594927, 12.7405913 47.2593163, 12.740694 47.2591123, 12.7410212 47.2589011, 12.7409783 47.2586826, 12.7418527 47.2581019, 12.7420083 47.2580819, 12.7420692 47.2581066, 12.7422245 47.2582301, 12.7422765 47.2582002, 12.7423301 47.2582366, 12.7426054 47.2582824, 12.7432025 47.2586974, 12.7430696 47.2587915, 12.743624 47.2591628, 12.7437014 47.2591123, 12.7439582 47.2592106, 12.7442124 47.2593868, 12.7434848 47.2598886, 12.7434719 47.2598811, 12.7433601 47.2598104, 12.7432381 47.2598959, 12.7431804 47.259855, 12.743052 47.2599436, 12.7431357 47.2599993, 12.7429549 47.2601174, 12.7427563 47.2599756))"
Umspannwerk Tauern,"POLYGON ((12.7418484 47.2763831, 12.7414486 47.2764253, 12.7414339 47.2763798, 12.741391 47.2762483, 12.7409468 47.2761063, 12.7407812 47.2760754, 12.7406286 47.2760902, 12.7399481 47.2762118, 12.7393943 47.2763795, 12.7393404 47.276472, 12.7392194 47.276508, 12.7386978 47.27636, 12.7372531 47.2787587, 12.7373824 47.2787872, 12.7374445 47.2787536, 12.7374968 47.2787295, 12.7376398 47.2788511, 12.7384986 47.2790953, 12.7394492 47.2793648, 12.7398893 47.2786321, 12.7399276 47.2786234, 12.7402789 47.278725, 12.7405869 47.2782166, 12.7406242 47.2782109, 12.7411348 47.2783565, 12.7411486 47.2783292, 12.7411761 47.2783348, 12.7420485 47.2768979, 12.7423674 47.2763636, 12.7418484 47.2763831))"
Umspannwerk Tauern,"POLYGON ((12.7418484 47.2763831, 12.7414486 47.2764253, 12.7414339 47.2763798, 12.741391 47.2762483, 12.7409468 47.2761063, 12.7407812 47.2760754, 12.7406286 47.2760902, 12.7399481 47.2762118, 12.7393943 47.2763795, 12.7393404 47.276472, 12.7392194 47.276508, 12.7386978 47.27636, 12.7372531 47.2787587, 12.7373824 47.2787872, 12.7374445 47.2787536, 12.7374968 47.2787295, 12.7376398 47.2788511, 12.7384986 47.2790953, 12.7394492 47.2793648, 12.7398893 47.2786321, 12.7399276 47.2786234, 12.7402789 47.278725, 12.7405869 47.2782166, 12.7406242 47.2782109, 12.7411348 47.2783565, 12.7411486 47.2783292, 12.7411761 47.2783348, 12.7420485 47.2768979, 12.7423674 47.2763636, 12.7418484 47.2763831))"
Umspannwerk Vorderwald,"POLYGON ((9.852012800000001 47.4721045, 9.8522797 47.4716153, 9.8526983 47.4717195, 9.852865599999999 47.4716469, 9.853457000000001 47.4717931, 9.853531 47.4718114, 9.8535865 47.471839, 9.853601899999999 47.4718602, 9.8532946 47.4724233, 9.852012800000001 47.4721045))"
Umspannwerk Wels-Ost,"POLYGON ((14.0588696 48.165588, 14.0598744 48.1647541, 14.0603406 48.164913, 14.0600525 48.1652741, 14.0598707 48.1655134, 14.0598105 48.1656414, 14.0597236 48.1658118, 14.059272 48.1657097, 14.0588696 48.165588))"
Umspannwerk Arnstein,"POLYGON ((15.1587194 47.0187822, 15.1585865 47.0185501, 15.1585566 47.0184978, 15.1591689 47.018335, 15.1592351 47.0184507, 15.1593316 47.0186195, 15.1587194 47.0187822))"
Umspannwerk Großraming,"POLYGON ((14.5163252 47.8922677, 14.5175879 47.8919471, 14.5174717 47.8917413, 14.5179858 47.8915128, 14.5180908 47.8915396, 14.5181972 47.8917281, 14.5179447 47.8917922, 14.5180116 47.8919106, 14.5179671 47.8919219, 14.5180031 47.8919856, 14.5180716 47.8921069, 14.517985 47.8922132, 14.5165064 47.8925886, 14.5163252 47.8922677))"
Umspannwerk Neulengbach,"POLYGON ((15.9055677 48.2059956, 15.9065111 48.2064745, 15.906451 48.2059806, 15.9063867 48.2056372, 15.9061085 48.2055036, 15.9055677 48.2059956))"
Umspannwerk Steinach,"POLYGON ((11.4736258 47.0836758, 11.473158 47.083453, 11.47399 47.082808, 11.474681 47.082552, 11.4747757 47.0825879, 11.4743645 47.0829809, 11.4736258 47.0836758))"
Umspannwerk West Maxglan,"POLYGON ((13.0182001 47.7919525, 13.0182378 47.7917611, 13.0190903 47.7918369, 13.0190526 47.7920283, 13.0182001 47.7919525))"
 ,"POLYGON ((16.3388065 48.3306457, 16.3400992 48.3313627, 16.3406963 48.3308869, 16.3394037 48.3301699, 16.3388065 48.3306457))"
Umspannwerk Mitte,"POLYGON ((11.397022 47.2623647, 11.3972588 47.2623816, 11.3972277 47.2626549, 11.3969922 47.2626351, 11.397022 47.2623647))"
Umspannwerk Theiß,"POLYGON ((15.7064932 48.3943381, 15.7063407 48.3944818, 15.7062776 48.3944523, 15.7061113 48.3945862, 15.7049043 48.3947167, 15.704823 48.394329, 15.7049493 48.3943132, 15.7049134 48.3941701, 15.704901 48.3941203, 15.7047615 48.3935633, 15.7047535 48.3935315, 15.7046914 48.3932836, 15.7062172 48.3932605, 15.7063325 48.3937975, 15.7064119 48.3937911, 15.7064256 48.3938596, 15.7064469 48.3938803, 15.7065422 48.3942868, 15.7064932 48.3943381))"
Umspannwerk Theiß,"POLYGON ((15.7064932 48.3943381, 15.7063407 48.3944818, 15.7062776 48.3944523, 15.7061113 48.3945862, 15.7049043 48.3947167, 15.704823 48.394329, 15.7049493 48.3943132, 15.7049134 48.3941701, 15.704901 48.3941203, 15.7047615 48.3935633, 15.7047535 48.3935315, 15.7046914 48.3932836, 15.7062172 48.3932605, 15.7063325 48.3937975, 15.7064119 48.3937911, 15.7064256 48.3938596, 15.7064469 48.3938803, 15.7065422 48.3942868, 15.7064932 48.3943381))"
Umspannwerk Stratzdorf,"POLYGON ((15.6904191 48.4091681, 15.6903496 48.4093316, 15.6903877 48.4093387, 15.6903186 48.4095012, 15.6902804 48.409494, 15.6902572 48.4095486, 15.6900939 48.4095179, 15.6900571 48.4095919, 15.6899157 48.4098833, 15.6879843 48.4095029, 15.688501 48.4086312, 15.689923 48.4089189, 15.6901663 48.4089555, 15.6904774 48.4090022, 15.6904191 48.4091681))"
Umspannwerk Sattledt,"POLYGON ((14.0519999 48.0827431, 14.051368 48.0831099, 14.0521425 48.0837054, 14.0522231 48.0837674, 14.052855 48.0834006, 14.0519999 48.0827431))"
Umspannwerk Kremsmünster,"POLYGON ((14.1237457 48.0404329, 14.1242588 48.0401905, 14.1233008 48.0393319, 14.1227447 48.0395824, 14.1237457 48.0404329))"
UW Sillian,"POLYGON ((12.4334368 46.7476685, 12.4340601 46.7475434, 12.434198 46.7478627, 12.4342114 46.7478989, 12.4336797 46.7482244, 12.4334368 46.7476685))"
 ,"POLYGON ((13.0379823 47.8099472, 13.0384027 47.8099456, 13.0384026 47.8099283, 13.0384025 47.8099104, 13.0384016 47.8098005, 13.0379811 47.8098021, 13.0379815 47.809852, 13.0379823 47.8099472))"
Umspannwerk Dürnrohr,"POLYGON ((15.8829151 48.3307139, 15.8851408 48.3306117, 15.886986 48.330527, 15.8876822 48.330495, 15.8875022 48.3288425, 15.8866301 48.3288817, 15.8865522 48.3280609, 15.8871924 48.3280311, 15.8871866 48.3279735, 15.8871809 48.3279163, 15.8884419 48.3278653, 15.8885653 48.3277629, 15.8884902 48.3271259, 15.888306 48.3271366, 15.8882981 48.3270828, 15.8878385 48.3270993, 15.8878361 48.3271423, 15.8877648 48.3271461, 15.8873941 48.3271657, 15.8871263 48.3271798, 15.8863922 48.3272603, 15.8848247 48.3274749, 15.882741 48.327458, 15.8826629 48.3274997, 15.8827743 48.3290409, 15.8828671 48.3290377, 15.8828797 48.3291985, 15.8829211 48.3297284, 15.8828282 48.3297316, 15.8828318 48.3297728, 15.8829151 48.3307139))"
Umspannwerk Dürnrohr,"POLYGON ((15.8829151 48.3307139, 15.8851408 48.3306117, 15.886986 48.330527, 15.8876822 48.330495, 15.8875022 48.3288425, 15.8866301 48.3288817, 15.8865522 48.3280609, 15.8871924 48.3280311, 15.8871866 48.3279735, 15.8871809 48.3279163, 15.8884419 48.3278653, 15.8885653 48.3277629, 15.8884902 48.3271259, 15.888306 48.3271366, 15.8882981 48.3270828, 15.8878385 48.3270993, 15.8878361 48.3271423, 15.8877648 48.3271461, 15.8873941 48.3271657, 15.8871263 48.3271798, 15.8863922 48.3272603, 15.8848247 48.3274749, 15.882741 48.327458, 15.8826629 48.3274997, 15.8827743 48.3290409, 15.8828671 48.3290377, 15.8828797 48.3291985, 15.8829211 48.3297284, 15.8828282 48.3297316, 15.8828318 48.3297728, 15.8829151 48.3307139))"
Umspannwerk Dürnrohr,"POLYGON ((15.8829151 48.3307139, 15.8851408 48.3306117, 15.886986 48.330527, 15.8876822 48.330495, 15.8875022 48.3288425, 15.8866301 48.3288817, 15.8865522 48.3280609, 15.8871924 48.3280311, 15.8871866 48.3279735, 15.8871809 48.3279163, 15.8884419 48.3278653, 15.8885653 48.3277629, 15.8884902 48.3271259, 15.888306 48.3271366, 15.8882981 48.3270828, 15.8878385 48.3270993, 15.8878361 48.3271423, 15.8877648 48.3271461, 15.8873941 48.3271657, 15.8871263 48.3271798, 15.8863922 48.3272603, 15.8848247 48.3274749, 15.882741 48.327458, 15.8826629 48.3274997, 15.8827743 48.3290409, 15.8828671 48.3290377, 15.8828797 48.3291985, 15.8829211 48.3297284, 15.8828282 48.3297316, 15.8828318 48.3297728, 15.8829151 48.3307139))"
Umspannwerk Frauenkirchen,"POLYGON ((16.9005195 47.8454433, 16.9014558 47.8448339, 16.9017438 47.8446464, 16.9008203 47.8440074, 16.8996014 47.8448091, 16.9005195 47.8454433))"
Umspannwerk Meiningen,"POLYGON ((9.590081400000001 47.3125724, 9.590229300000001 47.3124024, 9.5910879 47.3114156, 9.5929214 47.3121537, 9.5930047 47.3122303, 9.593082900000001 47.3123021, 9.592950200000001 47.3124691, 9.5937378 47.3127779, 9.593759500000001 47.3128522, 9.5933776 47.3132891, 9.593276700000001 47.3133107, 9.592716599999999 47.3130855, 9.592530099999999 47.3132988, 9.592100800000001 47.3131268, 9.591922800000001 47.3133192, 9.590081400000001 47.3125724))"
Umspannwerk Meiningen,"POLYGON ((9.590081400000001 47.3125724, 9.590229300000001 47.3124024, 9.5910879 47.3114156, 9.5929214 47.3121537, 9.5930047 47.3122303, 9.593082900000001 47.3123021, 9.592950200000001 47.3124691, 9.5937378 47.3127779, 9.593759500000001 47.3128522, 9.5933776 47.3132891, 9.593276700000001 47.3133107, 9.592716599999999 47.3130855, 9.592530099999999 47.3132988, 9.592100800000001 47.3131268, 9.591922800000001 47.3133192, 9.590081400000001 47.3125724))"
Umspannwerk Enzesfeld,"POLYGON ((16.1865779 47.9238034, 16.1865262 47.9238076, 16.1860848 47.9238433, 16.1857412 47.923871, 16.1855666 47.9238852, 16.1847073 47.9239546, 16.1846439 47.9244461, 16.184653 47.9247494, 16.1846711 47.9248741, 16.185912 47.9247709, 16.1867835 47.9246984, 16.1867524 47.9246065, 16.1867376 47.9245626, 16.1865244 47.9245931, 16.1864526 47.9242802, 16.1866706 47.9242661, 16.1866284 47.9240558, 16.1865779 47.9238034))"
Umspannwerk Ybbs Persenbeug,"POLYGON ((15.0649909 48.1903018, 15.0645799 48.1900497, 15.0648418 48.1898501, 15.0647069 48.1897261, 15.0661219 48.1887075, 15.0666951 48.1890572, 15.0649909 48.1903018))"
Umspannwerk Langenlois,"POLYGON ((15.6926835 48.4810973, 15.6928512 48.4811377, 15.6931908 48.4812195, 15.6935764 48.4805157, 15.6930691 48.4803935, 15.6929685 48.4805771, 15.6926835 48.4810973))"
Umspannwerk Weiz,"POLYGON ((15.631999 47.20702, 15.6314549 47.2074282, 15.6313702 47.2073761, 15.6313242 47.2074106, 15.6309764 47.2071966, 15.6310362 47.2071518, 15.6308472 47.2070355, 15.6307969 47.2070733, 15.6306799 47.2070013, 15.6307172 47.2069734, 15.6303444 47.2067441, 15.6308879 47.2063364, 15.631999 47.20702))"
Umspannwerk Poysdorf,"POLYGON ((16.6292464 48.6552485, 16.6294933 48.6556902, 16.6304724 48.6556591, 16.6307233 48.6551646, 16.6292464 48.6552485))"
Umspannwerk Ried,"POLYGON ((13.5151923 48.2098433, 13.5158732 48.2100781, 13.5147607 48.2115237, 13.5144975 48.2114368, 13.5145549 48.211368, 13.5142957 48.2112815, 13.514111 48.2112216, 13.5151923 48.2098433))"
Umspannwerk St. Peter,"POLYGON ((13.0811146 48.2539431, 13.0808821 48.2541615, 13.0785348 48.2563662, 13.0790761 48.2566199, 13.0794784 48.2568155, 13.0795769 48.2568599, 13.0796299 48.2568825, 13.0793524 48.2571074, 13.0790292 48.2572941, 13.0786558 48.2574384, 13.0790198 48.2576128, 13.07906 48.2576101, 13.0790943 48.2576259, 13.0791298 48.2576423, 13.0791391 48.2576735, 13.0804578 48.2582916, 13.080538 48.2583232, 13.0805835 48.2583327, 13.0806328 48.2583224, 13.0807148 48.2582955, 13.0807933 48.2582684, 13.0808651 48.2582404, 13.0809245 48.2582156, 13.0809856 48.2581821, 13.0810436 48.2581516, 13.0810914 48.2581246, 13.0811509 48.2580867, 13.0812107 48.2580461, 13.0812663 48.2580048, 13.0813176 48.2579595, 13.0813908 48.2578857, 13.081427 48.2579021, 13.0831569 48.2587075, 13.0835826 48.2587079, 13.0836439 48.2586941, 13.0840945 48.2582789, 13.0842447 48.2581414, 13.0845321 48.2578458, 13.0850786 48.2573233, 13.085036 48.2572699, 13.0850576 48.2572504, 13.0850843 48.2572262, 13.0851714 48.2572244, 13.0854566 48.2569564, 13.0854196 48.2568123, 13.0836472 48.2559642, 13.0836293 48.255884, 13.0836131 48.2558109, 13.0839312 48.2555021, 13.0832027 48.2551645, 13.0824812 48.2548177, 13.082851 48.254485, 13.0821605 48.2541444, 13.0820305 48.2540833, 13.0818668 48.2540022, 13.0818006 48.2539693, 13.0817522 48.2540126, 13.0815866 48.2541745, 13.0811146 48.2539431))"
